Instrument,Date,Price Close,Company Market Cap,Outstanding Shares,Price To Cash Flow Per Share (Daily Time Series Ratio),Cash Flow,Net Cash Flow from Operating Activities,Cash Flow Per Share - Actual,Price to Cash Flow per Share,Cash Flow from Operations per Share,CALC_PCF_MktCap_div_CF,CALC_PCF_MktCap_div_OpCF,CALC_PCF_Price_div_CF_Shares,CALC_PCF_Price_div_OpCF_Shares,CALC_PCF_Price_div_CFPS_Act,CALC_PCF_Price_div_OpCFPS
BOLL.PA,2025-10-31,4.83,13567821633.66,2793749964,37.8989431107822,1568400000.0,303900000.0,0.099,10.7558834161056,0.107007501820598,8.650740648852333,44.64567829437315,8.603552873068095,44.402146515695954,48.78787878787879,45.13702233790741
BOLL.PA,2025-11-03,4.798,13477931303.996,2793749964,37.6478528044582,1568400000.0,303900000.0,0.099,10.7558834161056,0.107007501820598,8.593427253249171,44.34988912140836,8.54655210869166,44.10797080379072,48.464646464646464,44.83797788349478
BOLL.PA,2025-11-04,4.752,13348713955.104,2793749964,37.2869104891174,1568400000.0,303900000.0,0.099,10.7558834161056,0.107007501820598,8.511039247069625,43.92469218527147,8.464613509900534,43.68509321792695,47.99999999999999,44.408101480276606
BOLL.PA,2025-11-05,4.752,13348713955.104,2793749964,37.2869104891174,1568400000.0,303900000.0,0.099,10.7558834161056,0.107007501820598,8.511039247069625,43.92469218527147,8.464613509900534,43.68509321792695,47.99999999999999,44.408101480276606
BOLL.PA,2025-11-06,4.718,13253205479.836,2793749964,37.0201270386481,1568400000.0,303900000.0,0.099,10.7558834161056,0.107007501820598,8.450143764241265,43.61041618899638,8.404050197750573,43.37253152402764,47.656565656565654,44.090366747463186
BOLL.PA,2025-11-07,4.7,13202642169.4,2793749964,36.8788887413409,1568400000.0,303900000.0,0.099,10.7558834161056,0.107007501820598,8.417904979214486,43.44403477920368,8.37198726778883,43.20705768608095,47.474747474747474,43.92215424185608
BOLL.PA,2025-11-10,4.714,13241969188.628,2793749964,36.9887407503576,1568400000.0,303900000.0,0.099,10.7558834161056,0.107007501820598,8.44297958979087,43.57344254237578,8.39692510220352,43.33575956003949,47.61616161616162,44.052986190661606
BOLL.PA,2025-11-11,4.792,13461076867.184,2793749964,37.6007733720224,1568400000.0,303900000.0,0.099,10.7558834161056,0.107007501820598,8.582680991573579,44.29442865147746,8.535864465371079,44.05281285780849,48.4040404040404,44.7819070482924
BOLL.PA,2025-11-12,4.806,13500403886.412,2793749964,37.7106253810392,1568400000.0,303900000.0,0.099,10.7558834161056,0.107007501820598,8.607755602149963,44.42383641464956,8.560802299785768,44.18151473176703,48.54545454545455,44.91273899709794
BOLL.PA,2025-11-13,4.756,13359950246.312,2793749964,37.3182967774079,1568400000.0,303900000.0,0.099,10.7558834161056,0.107007501820598,8.51820342152002,43.96166583189207,8.471738605447591,43.721865181915106,48.04040404040404,44.44548203707819
BOLL.PA,2025-11-14,4.708,13225114751.816,2793749964,36.9416613179219,1568400000.0,303900000.0,0.099,10.7558834161056,0.107007501820598,8.432233328115277,43.51798207244488,8.386237458882938,43.28060161405726,47.55555555555556,43.99691535545924
BOLL.PA,2025-11-17,4.714,13241969188.628,2793749964,36.9887407503576,1568400000.0,303900000.0,0.099,10.7558834161056,0.107007501820598,8.44297958979087,43.57344254237578,8.39692510220352,43.33575956003949,47.61616161616162,44.052986190661606
BOLL.PA,2025-11-18,4.606,12938589326.012,2793749964,36.141310966514,1568400000.0,303900000.0,0.099,10.7558834161056,0.107007501820598,8.249546879630195,42.57515408361961,8.204547522433053,42.34291653235933,46.52525252525252,43.043711157018954
BOLL.PA,2025-11-19,4.694,13185787732.588,2793749964,36.8318093089051,1568400000.0,303900000.0,0.099,10.7558834161056,0.107007501820598,8.407158717538893,43.388574309272784,8.361299624468248,43.15189974009872,47.41414141414141,43.86608340665371
BOLL.PA,2025-11-20,4.616,12966680054.032,2793749964,36.2197766872403,1568400000.0,303900000.0,0.099,10.7558834161056,0.107007501820598,8.267457315756184,42.66758820017111,8.222360261300688,42.434846442329714,46.62626262626262,43.1371625490229
BOLL.PA,2025-11-21,4.618,12972298199.636,2793749964,36.2354698313856,1568400000.0,303900000.0,0.099,10.7558834161056,0.107007501820598,8.271039402981382,42.68607502348141,8.225922809074216,42.453232424323794,46.64646464646465,43.15585282742369
BOLL.PA,2025-11-24,4.564,12820608268.328,2793749964,35.8117549394638,1568400000.0,303900000.0,0.099,10.7558834161056,0.107007501820598,8.174323047901044,42.18693079410332,8.129734019188982,41.95681091048371,46.1010101010101,42.65121531060237
BOLL.PA,2025-11-25,4.618,12972298199.636,2793749964,36.2354698313856,1568400000.0,303900000.0,0.099,10.7558834161056,0.107007501820598,8.271039402981382,42.68607502348141,8.225922809074216,42.453232424323794,46.64646464646465,43.15585282742369
BOLL.PA,2025-11-26,4.65,13062188529.3,2793749964,36.4865601377096,1568400000.0,303900000.0,0.099,10.7558834161056,0.107007501820598,8.328352798584545,42.981864196446196,8.28292357345065,42.747408136229026,46.96969696969697,43.45489728183633
BOLL.PA,2025-11-27,4.666,13107133694.132,2793749964,36.6121052908716,1568400000.0,303900000.0,0.099,10.7558834161056,0.107007501820598,8.357009496386127,43.1297587829286,8.311423955638869,42.894495992181646,47.131313131313135,43.60441950904265
BOLL.PA,2025-11-28,4.78,13427367993.56,2793749964,37.5066145071509,1568400000.0,303900000.0,0.099,10.7558834161056,0.107007501820598,8.561188468222392,44.18350771161566,8.514489178729916,43.94249696584403,48.282828282828284,44.66976537788767
BOLL.PA,2025-12-01,4.788,13449840575.976,2793749964,37.5693870837319,1568400000.0,303900000.0,0.099,10.7558834161056,0.107007501820598,8.575516817123182,44.25745500485686,8.528739369824025,44.01604089382034,48.36363636363637,44.74452649149083
BOLL.PA,2025-12-02,4.668,13112751839.736,2793749964,36.6277984350168,1568400000.0,303900000.0,0.099,10.7558834161056,0.107007501820598,8.360591583611324,43.148245606238895,8.314986503412396,42.91288197417572,47.15151515151515,43.62310978744344
BOLL.PA,2025-12-03,4.654,13073424820.508,2793749964,36.5179464260001,1568400000.0,303900000.0,0.099,10.7558834161056,0.107007501820598,8.33551697303494,43.0188378430668,8.290048668997704,42.78418010021718,47.01010101010101,43.49227783863791
BOLL.PA,2025-12-04,4.642,13039715946.884,2793749964,36.4237875611286,1568400000.0,303900000.0,0.099,10.7558834161056,0.107007501820598,8.314024449683755,42.907916903205006,8.268673382356543,42.673864208252716,46.88888888888889,43.38013616823317
BOLL.PA,2025-12-05,4.67,13118369985.34,2793749964,36.6434915791621,1568400000.0,303900000.0,0.099,10.7558834161056,0.107007501820598,8.364173670836522,43.16673242954919,8.318549051185922,42.93126795616979,47.17171717171717,43.64180006584423
BOLL.PA,2025-12-08,4.652,13067806674.904,2793749964,36.5022532818548,1568400000.0,303900000.0,0.099,10.7558834161056,0.107007501820598,8.331934885809742,43.00035101975649,8.286486121224177,42.765794118223106,46.98989898989899,43.47358756023712
BOLL.PA,2025-12-09,4.61,12949825617.22,2793749964,36.1726972548045,1568400000.0,303900000.0,0.099,10.7558834161056,0.107007501820598,8.256711054080592,42.61212773024021,8.211672617980108,42.379688496347484,46.56565656565657,43.081091713820534
BOLL.PA,2025-12-10,4.59,12893644161.18,2793749964,36.015765813352,1568400000.0,303900000.0,0.099,10.7558834161056,0.107007501820598,8.220890181828615,42.427259497137214,8.176047140244835,42.19582867640671,46.36363636363636,42.894188929812636
BOLL.PA,2025-12-11,4.634,13017243364.468,2793749964,36.3610149845476,1568400000.0,303900000.0,0.099,10.7558834161056,0.107007501820598,8.299696100782963,42.8339696099638,8.254423191262433,42.600320280276414,46.80808080808081,43.30537505463001
BOLL.PA,2025-12-12,4.62,12977916345.24,2793749964,36.2511629755308,1568400000.0,303900000.0,0.099,10.7558834161056,0.107007501820598,8.274621490206579,42.704561846791705,8.229485356847743,42.47161840631787,46.666666666666664,43.17454310582448
BOLL.PA,2025-12-15,4.652,13067806674.904,2793749964,36.5022532818548,1568400000.0,303900000.0,0.099,10.7558834161056,0.107007501820598,8.331934885809742,43.00035101975649,8.286486121224177,42.765794118223106,46.98989898989899,43.47358756023712
BOLL.PA,2025-12-16,4.606,12938589326.012,2793749964,36.141310966514,1568400000.0,303900000.0,0.099,10.7558834161056,0.107007501820598,8.249546879630195,42.57515408361961,8.204547522433053,42.34291653235933,46.52525252525252,43.043711157018954
BOLL.PA,2025-12-17,4.598,12916116743.596,2793749964,36.078538389933,1568400000.0,303900000.0,0.099,10.7558834161056,0.107007501820598,8.235218530729407,42.50120679037842,8.190297331338943,42.26937260438302,46.44444444444444,42.968950043415795
BOLL.PA,2025-12-18,4.614,12961061908.428,2793749964,36.204083543095,1568400000.0,303900000.0,0.099,10.7558834161056,0.107007501820598,8.263875228530987,42.649101376860806,8.218797713527161,42.416460460335635,46.6060606060606,43.118472270622114
BOLL.PA,2025-12-19,4.606,12938589326.012,2793749964,36.141310966514,1568400000.0,303900000.0,0.099,10.7558834161056,0.107007501820598,8.249546879630195,42.57515408361961,8.204547522433053,42.34291653235933,46.52525252525252,43.043711157018954
BOLL.PA,2025-12-22,4.624,12989152636.448,2793749964,36.2825492638213,1568400000.0,303900000.0,0.099,10.7558834161056,0.107007501820598,8.281785664656976,42.74153549341231,8.236610452394796,42.50839037030602,46.7070707070707,43.211923662626056
BOLL.PA,2025-12-23,4.61,12949825617.22,2793749964,36.1726972548045,1568400000.0,303900000.0,0.099,10.7558834161056,0.107007501820598,8.256711054080592,42.61212773024021,8.211672617980108,42.379688496347484,46.56565656565657,43.081091713820534
BOLL.PA,2025-12-24,4.622,12983534490.844,2793749964,36.2668561196761,1568400000.0,303900000.0,0.099,10.7558834161056,0.107007501820598,8.278203577431778,42.72304867010201,8.23304790462127,42.490004388311945,46.686868686868685,43.19323338422527
BOLL.PA,2025-12-29,4.646,13050952238.092,2793749964,36.4551738494191,1568400000.0,303900000.0,0.099,10.7558834161056,0.107007501820598,8.321188624134148,42.944890549825594,8.275798477903596,42.71063617224087,46.92929292929293,43.41751672503475
BOLL.PA,2025-12-30,4.7,13202642169.4,2793749964,36.8788887413409,1568400000.0,303900000.0,0.099,10.7558834161056,0.107007501820598,8.417904979214486,43.44403477920368,8.37198726778883,43.20705768608095,47.474747474747474,43.92215424185608
BOLL.PA,2025-12-31,4.794,13466695012.788,2793749964,37.6164665161677,1568400000.0,303900000.0,0.099,10.7558834161056,0.107007501820598,8.586263078798776,44.31291547478776,8.539427013144605,44.07119883980256,48.424242424242415,44.80059732669319
RACE.MI,2024-01-02,307.4,59612083592.6,180418090,36.7900427767889,1485519000.0,1403340000.0,7.61,24.6721949702427,7.66550865233351,40.128792423792625,42.478717625521966,37.33410401751845,39.52037344193139,40.39421813403416,40.10170935054939
RACE.MI,2024-01-03,305.7,59282413644.3,180418090,36.5865845050891,1485519000.0,1403340000.0,7.61,24.6721949702427,7.66550865233351,39.90687001936697,42.243799538458255,37.12763694910667,39.3018157488563,40.170827858081466,39.87993672239086
RACE.MI,2024-01-04,306.8,59495729493.2,180418090,36.7182339750125,1485519000.0,1403340000.0,7.61,24.6721949702427,7.66550865233351,40.05046686928945,42.39580535949948,37.26123328749077,39.44323543261077,40.31537450722733,40.02343665825815
RACE.MI,2024-01-05,305.6,59263021294.3999,180418090,36.5746163714597,1485519000.0,1403340000.0,7.61,24.6721949702427,7.66550865233351,39.89381576028304,42.22998082745443,37.11549182743539,39.288959413969536,40.157687253613666,39.866891273675655
RACE.MI,2024-01-08,311.1,60329600538.9,180418090,37.2328637210769,1485519000.0,1403340000.0,7.61,24.6721949702427,7.66550865233351,40.61180000989553,42.990009932660655,37.78347351935586,39.99605783274189,40.88042049934297,40.5843909530121
RACE.MI,2024-01-09,313.4,60775624586.6,180418090,37.5081307945532,1485519000.0,1403340000.0,7.61,24.6721949702427,7.66550865233351,40.91204796882436,43.30784028574686,38.06281131779532,40.291753535137595,41.18265440210249,40.88443627346187
RACE.MI,2024-01-10,316.9,61454356833.1,180382925,37.9270154715823,1485519000.0,1403340000.0,7.61,24.6721949702427,7.66550865233351,41.36894703675954,43.79149517087804,38.480388963385856,40.73378435197457,41.642575558475684,41.34102697849415
RACE.MI,2024-01-11,317.9,61648280332.1,180382925,38.0466968078764,1485519000.0,1403340000.0,7.61,24.6721949702427,7.66550865233351,41.499489627598166,43.92968228091553,38.601816508237185,40.86232264276654,41.77398160315374,41.47148146564623
RACE.MI,2024-01-12,319.3,61919773230.7,180382925,38.214250678688,1485519000.0,1403340000.0,7.61,24.6721949702427,7.66550865233351,41.68224925477224,44.123144234968,38.771815071029046,41.0422762498753,41.957950065703024,41.65411774765915
RACE.MI,2024-01-15,313.3,60756232236.6999,180382925,37.4961626609238,1485519000.0,1403340000.0,7.61,24.6721949702427,7.66550865233351,40.89899370974043,43.29402157474304,38.04324980192108,40.27104650512349,41.16951379763469,40.87139082474667
RACE.MI,2024-01-16,319.1,61880988530.8999,180382925,38.1903144114293,1485519000.0,1403340000.0,7.61,24.6721949702427,7.66550865233351,41.65614073660445,44.09550681296044,38.74752956205879,41.01656859171691,41.93166885676741,41.628026850228736
RACE.MI,2024-01-17,316.2,61318610383.7999,180382925,37.8432385361765,1485519000.0,1403340000.0,7.61,24.6721949702427,7.66550865233351,41.27756722317244,43.69476419385174,38.395389681989926,40.6438075484202,41.55059132720105,41.249708837487695
RACE.MI,2024-01-18,319.7,61997342630.2999,180382925,38.2621232132057,1485519000.0,1403340000.0,7.61,24.6721949702427,7.66550865233351,41.734466291107616,44.17841907898293,38.82038608896958,41.093691566192085,42.01051248357424,41.70629954251998
RACE.MI,2024-01-19,319.5,61958557930.5,180334454,38.2381869459469,1485519000.0,1403340000.0,7.61,24.6721949702427,7.66550865233351,41.70835777293996,44.150781656975504,38.78567561438123,41.056948460814915,41.98423127463863,41.680208645089564
RACE.MI,2024-01-22,312.4,60581701087.5999,180334454,37.3884494582592,1485519000.0,1403340000.0,7.61,24.6721949702427,7.66550865233351,40.781505377985674,43.16965317570931,37.92377171183943,40.144571828352355,41.051248357424434,40.753981786309794
RACE.MI,2024-01-23,305.8,59301805994.2,180334454,36.5985526387185,1485519000.0,1403340000.0,7.61,24.6721949702427,7.66550865233351,39.91992427845083,42.257618249462,37.12256526722311,39.29644707141534,40.183968462549274,39.89298217110607
RACE.MI,2024-01-24,309.2,59961145890.7999,180334454,37.0054691821182,1485519000.0,1403340000.0,7.61,24.6721949702427,7.66550865233351,40.36376908730208,42.727454423589364,37.53530798111636,39.73335982498895,40.630749014454665,40.336527427423135
RACE.MI,2024-01-25,306.3,59398767743.6999,180334454,36.6583933068655,1485519000.0,1403340000.0,7.61,24.6721949702427,7.66550865233351,39.98519557387007,42.32671180448067,37.18326272514859,39.36069894694087,40.2496714848883,39.95820941468211
RACE.MI,2024-01-26,313.2,60736839886.8,180298805,37.4841945272944,1485519000.0,1403340000.0,7.61,24.6721949702427,7.66550865233351,40.88593945065664,43.28020286373937,38.013371573167355,40.23941861986403,41.156373193166885,40.85834537603146
RACE.MI,2024-01-29,315.9,61260433334.1,180298805,37.8073341352883,1485519000.0,1403340000.0,7.61,24.6721949702427,7.66550865233351,41.23840444592092,43.653308060840565,38.34107305224638,40.58631015969045,41.51116951379763,41.21057249134207
RACE.MI,2024-01-30,322.9,62617897827.1,180298805,38.6451034893466,1485519000.0,1403340000.0,7.61,24.6721949702427,7.66550865233351,42.15220258179128,44.62061783110294,39.19066947948831,41.485658596277446,42.431011826544015,42.12375390140663
RACE.MI,2024-01-31,323.7,62773036626.3,180298805,38.7408485583818,1485519000.0,1403340000.0,7.61,24.6721949702427,7.66550865233351,42.25663665446218,44.73116751913293,39.28776621403024,41.58844127474453,42.53613666228646,42.228117491128295
RACE.MI,2024-02-01,353.5,68551956896.5,180298805,42.3073523799443,1919762000.0,1716637000.0,9.46,28.8562630159363,9.45748191569657,35.70857059182336,39.933868893947874,33.1997547443381,37.128191672147345,37.36786469344609,37.37781400494105
RACE.MI,2024-02-02,347.5,67388415902.4999,180272556,41.5892643621801,1919762000.0,1716637000.0,9.46,28.8562630159363,9.45748191569657,35.10248452802998,39.25606631017501,32.63149974319734,36.49269659805772,36.733615221987314,36.74339566256582
RACE.MI,2024-02-05,346.2,67136315353.8,180272556,41.4336786249978,1919762000.0,1716637000.0,9.46,28.8562630159363,9.45748191569657,34.97116588087482,39.10920908369096,32.509425067899045,36.356177157546995,36.59619450317124,36.60593835505118
RACE.MI,2024-02-06,351.4,68144717548.6,180272556,42.0560215737268,1919762000.0,1716637000.0,9.46,28.8562630159363,9.45748191569657,35.496440469495695,39.69663798962739,32.99772376909221,36.90225491958987,37.145877378435515,37.155767585109714
