Date,Price,Shares,MktCap,REF_PE,Implied_EPS_REF,EPSAct_LTM,Implied_EPS_LTM_formula,TTM_EPSAct,TTM_EPSfr,TTM_EPS_from_NI,Implied_EPS_self,Implied_EPS_self_source,Implied_EPS_trial,Implied_EPS_trial_source,PE_LTM_formula,EP_LTM_formula,PE_self,EP_self,PE_trial,EP_trial,REF_EP,Formula_diff_vs_REF,Self_diff_vs_REF,Trial_diff_vs_REF,neg_eps_flag,neg_eps_trial_flag,ref_pe_is_nan,self_available,ref_pe_missing_but_self_available
2024-10-31,14.68,768215734,11292018331.4399,25.6831939536023,0.5715799999999999,0.984,0.984,0.984,0.5700000000000001,0.5727557774806002,0.984,TTM_EPSAct,0.57,EPSFR_LTM,14.91869918699187,0.0670299727520436,14.91869918699187,0.0670299727520436,25.75438596491228,0.0388283378746594,0.03893596730245231,0.4124200000000001,0.4124200000000001,-0.0015799999999999148,0,0,0,1,0
2024-11-01,13.995,768215734,10765108756.71,24.4847615381924,0.5715799999999994,0.984,0.984,0.984,0.5700000000000001,0.5727557774806002,0.984,TTM_EPSAct,0.57,EPSFR_LTM,14.222560975609756,0.07031082529474812,14.222560975609756,0.07031082529474812,24.55263157894737,0.04072883172561629,0.040841729188996034,0.41242000000000056,0.41242000000000056,-0.0015799999999994707,0,0,0,1,0
2024-11-04,14.09,768215734,10838183807.2199,24.6509674936142,0.5715799999999999,0.984,0.984,0.984,0.5700000000000001,0.5727557774806002,0.984,TTM_EPSAct,0.57,EPSFR_LTM,14.31910569105691,0.06983676366217176,14.31910569105691,0.06983676366217176,24.719298245614038,0.04045422285308729,0.04056635911994321,0.4124200000000001,0.4124200000000001,-0.0015799999999999148,0,0,0,1,0
2024-11-05,14.07,768215734,10822799586.06,24.615976766157,0.5715799999999993,0.984,0.984,0.984,0.5700000000000001,0.5727557774806002,0.984,TTM_EPSAct,0.57,EPSFR_LTM,14.298780487804878,0.06993603411513859,14.298780487804878,0.06993603411513859,24.68421052631579,0.04051172707889125,0.04062402274342568,0.4124200000000007,0.4124200000000007,-0.0015799999999993597,0,0,0,1,0
2024-11-06,13.035,768215734,10026666141.0299,22.8052066202456,0.5715800000000009,0.984,0.984,0.984,0.5700000000000001,0.5727557774806002,0.984,TTM_EPSAct,0.57,EPSFR_LTM,13.246951219512196,0.07548906789413118,13.246951219512196,0.07548906789413118,22.868421052631582,0.04372842347525891,0.04384963559647111,0.4124199999999991,0.4124199999999991,-0.001580000000000914,0,0,0,1,0
2024-11-07,13.27,768215734,10207430739.66,23.216347667868,0.5715800000000003,0.984,0.984,0.984,0.5700000000000001,0.5727557774806002,0.984,TTM_EPSAct,0.57,EPSFR_LTM,13.485772357723578,0.07415222305953278,13.485772357723578,0.07415222305953278,23.280701754385966,0.042954031650339106,0.04307309721175587,0.4124199999999997,0.4124199999999997,-0.001580000000000359,0,0,0,1,0
2024-11-08,12.83,768215734,9868977874.14,22.4465516638091,0.5715799999999998,0.984,0.984,0.984,0.5700000000000001,0.5727557774806002,0.984,TTM_EPSAct,0.57,EPSFR_LTM,13.038617886178862,0.07669524551831644,13.038617886178862,0.07669524551831644,22.508771929824565,0.04442712392829306,0.04455027279812936,0.41242000000000023,0.41242000000000023,-0.0015799999999998038,0,0,0,1,0
2024-11-11,13.115,768215734,10088203025.67,22.9451695300745,0.5715800000000008,0.984,0.984,0.984,0.5700000000000001,0.5727557774806002,0.984,TTM_EPSAct,0.57,EPSFR_LTM,13.328252032520325,0.07502859321387724,13.328252032520325,0.07502859321387724,23.008771929824565,0.04346168509340449,0.043582157834540655,0.41241999999999923,0.41241999999999923,-0.001580000000000803,0,0,0,1,0
2024-11-12,12.9,768215734,9922822648.19995,22.5690192099094,0.5715799999999994,0.984,0.984,0.984,0.5700000000000001,0.5727557774806002,0.984,TTM_EPSAct,0.57,EPSFR_LTM,13.109756097560977,0.07627906976744185,13.109756097560977,0.07627906976744185,22.631578947368425,0.0441860465116279,0.0443085271317829,0.41242000000000056,0.41242000000000056,-0.0015799999999994707,0,0,0,1,0
2024-11-13,13.34,768215734,10261275513.72,23.3388152139683,0.57158,0.984,0.984,0.984,0.5700000000000001,0.5727557774806002,0.984,TTM_EPSAct,0.57,EPSFR_LTM,13.55691056910569,0.07376311844077961,13.55691056910569,0.07376311844077961,23.403508771929825,0.04272863568215892,0.042847076461769114,0.41242,0.41242,-0.0015800000000000258,0,0,0,1,0
