Date,Price,Shares,MktCap,REF_PCF,Implied_CFPS_REF,Implied_CFPS_fiscal_REF,CFPS_from_CF,REF_PCF_fiscal,CFPS_fiscal,CFOpToShareTtm,OperatingCFTtm,OperatingCFTtm_per_share,PCF_from_CFPS_fiscal,PCF_from_CFOpToShareTtm,PCF_from_OperatingCFTtm_per_share,PCF_from_TTM_OpCFAct,PCF_from_TTM_OpCF,CFP_from_CFPS_fiscal,CFP_from_CFOpToShareTtm,CFP_from_OperatingCFTtm_per_share,CFP_from_TTM_OpCFAct,CFP_from_TTM_OpCF,CFPS_from_OpCF,TTM_CFPS_from_OpCFAct,TTM_CFPS_from_OpCF,Implied_CFPS_self,Implied_CFPS_self_source,Implied_CFPS_trial,Implied_CFPS_trial_source,PCF_self,CFP_self,PCF_trial,CFP_trial,REF_CFP,REF_CFP_fiscal,Self_diff_vs_REF,Trial_diff_vs_REF,neg_cfps_self_flag,neg_cfps_trial_flag,ref_pcf_is_nan,trial_available,ref_pcf_missing_but_trial_available
2024-01-16,32.7,768199747,25153201596.6,10.795365492103,3.0290776189023547,,3.2895090240116938,,,,,,,,,,11.017601634605263,,,,,0.09076385525313357,1.5581884850581706,,2.967978066777468,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF,11.017601634605263,0.09076385525313357,11.017601634605263,0.09076385525313357,0.09263234308569891,,-0.061099552124886714,-0.061099552124886714,0,0,0,1,0
2024-01-17,32.24,768199747,24799364509.9199,10.6435040815107,3.029077618902362,,3.2895090240116938,,,,,,,,,,10.862613966350878,,,,,0.09205887303900334,1.5581884850581706,,2.967978066777468,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF,10.862613966350878,0.09205887303900334,10.862613966350878,0.09205887303900334,0.09395402043741817,,-0.06109955212489382,-0.06109955212489382,0,0,0,1,0
2024-01-18,31.75,768199747,24422451091.5,10.4817386658798,3.029077618902362,,3.2895090240116938,,,,,,,,,,10.697518406688596,,,,,0.09347962415047144,1.5581884850581706,,2.967978066777468,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF,10.697518406688596,0.09347962415047144,10.697518406688596,0.09347962415047144,0.09540401949298777,,-0.06109955212489382,-0.06109955212489382,0,0,0,1,0
2024-01-19,31.16,768199747,23968616567.2799,10.2869599001202,3.029077618902345,,3.2895090240116938,,,,,,,,,,10.498729875666667,,,,,0.09524961703393671,1.5581884850581706,,2.967978066777468,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF,10.498729875666667,0.09524961703393671,10.498729875666667,0.09524961703393671,0.09721044990058873,,-0.061099552124876944,-0.061099552124876944,0,0,0,1,0
2024-01-22,31.16,768199747,23968616567.28,10.2869599001202,3.029077618902345,,3.2895090240116938,,,,,,,,,,10.498729875666667,,,,,0.09524961703393671,1.5581884850581706,,2.967978066777468,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF,10.498729875666667,0.09524961703393671,10.498729875666667,0.09524961703393671,0.09721044990058873,,-0.061099552124876944,-0.061099552124876944,0,0,0,1,0
2024-01-23,31.71,768199747,24391682649.18,10.4685333258283,3.029077618902361,,3.2895090240116938,,,,,,,,,,10.684041218144737,,,,,0.09359754231401665,1.5581884850581706,,2.967978066777468,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF,10.684041218144737,0.09359754231401665,10.684041218144737,0.09359754231401665,0.09552436514986946,,-0.06109955212489293,-0.06109955212489293,0,0,0,1,0
2024-01-24,32.14,768199747,24722443404.1199,10.610490731382,3.029077618902346,,3.2895090240116938,,,,,,,,,,10.828920994991227,,,,,0.09234530388231077,1.5581884850581706,,2.967978066777468,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF,10.828920994991227,0.09234530388231077,10.828920994991227,0.09234530388231077,0.09424634781899022,,-0.06109955212487783,-0.06109955212487783,0,0,0,1,0
2024-01-25,31.91,768199747,24545524860.78,10.5345600260858,3.029077618902364,,3.2895090240116938,,,,,,,,,,10.751427160864035,,,,,0.09301090776488462,1.5581884850581706,,2.967978066777468,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF,10.751427160864035,0.09301090776488462,10.751427160864035,0.09301090776488462,0.09492565399255294,,-0.06109955212489604,-0.06109955212489604,0,0,0,1,0
2024-01-26,32.48,768199747,24983975163.8399,10.7227361218197,3.029077618902365,,3.2895090240116938,,,,,,,,,,10.943477097614034,,,,,0.09137863506088265,1.5581884850581706,,2.967978066777468,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF,10.943477097614034,0.09137863506088265,10.943477097614034,0.09137863506088265,0.09325977890709253,,-0.06109955212489693,-0.06109955212489693,0,0,0,1,0
2024-01-29,32.85,768199747,25268583255.3,10.8448855172961,3.0290776189023636,,3.2895090240116938,,,,,,,,,,11.068141091644737,,,,,0.09034940842549369,1.5581884850581706,,2.967978066777468,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF,11.068141091644737,0.09034940842549369,11.068141091644737,0.09034940842549369,0.09220936435014805,,-0.061099552124895595,-0.061099552124895595,0,0,0,1,0
2024-01-30,32.64,768199747,25107048933.12,10.7755574820258,3.0290776189023396,,3.2895090240116938,,,,,,,,,,10.997385851789474,,,,,0.09093070057529007,1.5581884850581706,,2.967978066777468,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF,10.997385851789474,0.09093070057529007,10.997385851789474,0.09093070057529007,0.0928026231281354,,-0.061099552124871614,-0.061099552124871614,0,0,0,1,0
2024-01-31,32.05,768199747,24653214408.8999,10.5807787162661,3.0290776189023516,,3.2895090240116938,,,,,,,,,,10.798597320767543,,,,,0.09260461986825173,1.5581884850581706,,2.967978066777468,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF,10.798597320767543,0.09260461986825173,10.798597320767543,0.09260461986825173,0.09451100214983937,,-0.061099552124883605,-0.061099552124883605,0,0,0,1,0
2024-02-01,32.16,768199747,24737827625.28,10.6170934014077,3.02907761890236,,3.2895090240116938,,,,,,,,,,10.835659589263157,,,,,0.09228787521074218,1.5581884850581706,,2.967978066777468,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF,10.835659589263157,0.09228787521074218,10.835659589263157,0.09228787521074218,0.09418773690616793,,-0.06109955212489204,-0.06109955212489204,0,0,0,1,0
2024-02-02,31.68,768199747,24368606317.4399,10.4586293207897,3.029077618902353,,3.2895090240116938,,,,,,,,,,10.673933326736842,,,,,0.09368617635029887,1.5581884850581706,,2.967978066777468,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF,10.673933326736842,0.09368617635029887,10.673933326736842,0.09368617635029887,0.09561482382898842,,-0.06109955212488494,-0.06109955212488494,0,0,0,1,0
2024-02-05,31.51,768199747,24237840437.58,10.4025066255708,3.0290776189023583,,3.2895090240116938,,,,,,,,,,10.616655275425439,,,,,0.09419162382664131,1.5581884850581706,,2.967978066777468,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF,10.616655275425439,0.09419162382664131,10.616655275425439,0.09419162382664131,0.09613067657576509,,-0.061099552124890266,-0.061099552124890266,0,0,0,1,0
2024-02-06,31.65,768199747,24345529985.6999,10.4487253157511,3.0290776189023454,,3.2895090240116938,,,,,,,,,,10.663825435328947,,,,,0.09377497841319014,1.5581884850581706,,2.967978066777468,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF,10.663825435328947,0.09377497841319014,10.663825435328947,0.09377497841319014,0.09570545399375499,,-0.06109955212487739,-0.06109955212487739,0,0,0,1,0
2024-02-07,31.49,768199747,24222456216.4199,10.3959039555451,3.0290776189023427,,3.2895090240116938,,,,,,,,,,10.609916681153509,,,,,0.09425144702373668,1.5581884850581706,,2.967978066777468,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF,10.609916681153509,0.09425144702373668,10.609916681153509,0.09425144702373668,0.09619173130842626,,-0.06109955212487472,-0.06109955212487472,0,0,0,1,0
2024-02-08,27.74,768199747,21337914748.92,9.15790332571674,3.0290776189023525,,2.996616451632338,,,,,,,,,,9.346430255166666,,,,,0.10699272050387412,2.9666763220113377,,2.967978066777468,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF,9.346430255166666,0.10699272050387412,9.346430255166666,0.10699272050387412,0.10919529988833283,,-0.06109955212488449,-0.06109955212488449,0,0,0,1,0
2024-02-09,26.98,768199747,20753314344.8399,8.9070018647382,3.0290776189023525,,2.996616451632338,,,,,,,,,,9.090363672833334,,,,,0.11000659995468746,2.9666763220113377,,2.967978066777468,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF,9.090363672833334,0.11000659995468746,9.090363672833334,0.11000659995468746,0.11227122382884923,,-0.06109955212488449,-0.06109955212488449,0,0,0,1,0
2024-02-12,27.29,768199747,20991769772.8199,9.00934325013734,3.029077618902353,,2.996616451632338,,,,,,,,,,9.194811884048246,,,,,0.10875698302592408,2.9666763220113377,,2.967978066777468,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF,9.194811884048246,0.10875698302592408,9.194811884048246,0.10875698302592408,0.11099588196783998,,-0.06109955212488494,-0.06109955212488494,0,0,0,1,0
2024-02-13,27.57,768199747,21207148869.06,9.10178063049786,3.0290776189023516,,2.996616451632338,,,,,,,,,,9.289152203855263,,,,,0.10765245073549032,2.9666763220113377,,2.967978066777468,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF,9.289152203855263,0.10765245073549032,9.289152203855263,0.10765245073549032,0.10986861149446324,,-0.061099552124883605,-0.061099552124883605,0,0,0,1,0
2024-02-14,27.42,768199747,21091767210.36,9.05226060530473,3.0290776189023507,,2.996616451632338,,,,,,,,,,9.23861274681579,,,,,0.10824135910931684,2.9666763220113377,,2.967978066777468,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF,9.23861274681579,0.10824135910931684,9.23861274681579,0.10824135910931684,0.1104696432860084,,-0.06109955212488272,-0.06109955212488272,0,0,0,1,0
2024-02-15,27.13,768199747,20868696003.5399,8.95652188993134,3.0290776189023503,,2.996616451632338,,,,,,,,,,9.140903129872807,,,,,0.10939838064052591,2.9666763220113377,,2.967978066777468,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF,9.140903129872807,0.10939838064052591,9.140903129872807,0.10939838064052591,0.11165048355703465,,-0.06109955212488227,-0.06109955212488227,0,0,0,1,0
2024-02-16,27.32,768199747,21014846104.5599,9.01924725517597,3.029077618902352,,2.996616451632338,,,,,,,,,,9.20491977545614,,,,,0.10863755734910205,2.9666763220113377,,2.967978066777468,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF,9.20491977545614,0.10863755734910205,9.20491977545614,0.10863755734910205,0.11087399776362929,,-0.06109955212488405,-0.06109955212488405,0,0,0,1,0
2024-02-19,27.33,768199747,21022538215.14,9.02254859018885,3.0290776189023503,,2.996616451632338,,,,,,,,,,9.208289072592105,,,,,0.10859780705369441,2.9666763220113377,,2.967978066777468,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF,9.208289072592105,0.10859780705369441,9.208289072592105,0.10859780705369441,0.11083342915851996,,-0.06109955212488227,-0.06109955212488227,0,0,0,1,0
2024-02-20,27.55,768199747,21191764647.9,9.09517796047211,3.029077618902351,,2.996616451632338,,,,,,,,,,9.282413609583333,,,,,0.10773060133493531,2.9666763220113377,,2.967978066777468,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF,9.282413609583333,0.10773060133493531,9.282413609583333,0.10773060133493531,0.1099483709220454,,-0.06109955212488316,-0.06109955212488316,0,0,0,1,0
2024-02-21,27.5,768199747,21153304095.0,9.07867128540773,3.029077618902352,,2.996616451632338,,,,,,,,,,9.265567123903509,,,,,0.1079264751555443,2.9666763220113377,,2.967978066777468,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF,9.265567123903509,0.1079264751555443,9.265567123903509,0.1079264751555443,0.11014827705099461,,-0.06109955212488405,-0.06109955212488405,0,0,0,1,0
2024-02-22,27.6,768199747,21230225200.8,9.11168463553649,3.0290776189023507,,2.996616451632338,,,,,,,,,,9.299260095263158,,,,,0.10753543720208217,2.9666763220113377,,2.967978066777468,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF,9.299260095263158,0.10753543720208217,9.299260095263158,0.10753543720208217,0.10974918909066488,,-0.06109955212488272,-0.06109955212488272,0,0,0,1,0
2024-02-23,26.91,768199747,20699469570.7799,8.88389251964808,3.0290776189023494,,2.996616451632338,,,,,,,,,,9.06677859288158,,,,,0.11029275610469967,2.9666763220113377,,2.967978066777468,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF,9.06677859288158,0.11029275610469967,9.06677859288158,0.11029275610469967,0.11256327086222034,,-0.061099552124881384,-0.061099552124881384,0,0,0,1,0
2024-02-26,26.25,768199747,20191790272.4999,8.66600440879829,3.0290776189023507,,2.996616451632338,,,,,,,,,,8.844404981907894,,,,,0.11306583111533211,2.9666763220113377,,2.967978066777468,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF,8.844404981907894,0.11306583111533211,8.844404981907894,0.11306583111533211,0.11539343310104194,,-0.06109955212488272,-0.06109955212488272,0,0,0,1,0
2024-02-27,26.6,768199747,20461014142.8,8.78155113424894,3.0290776189023494,,2.996616451632338,,,,,,,,,,8.962330381666668,,,,,0.111578122811183,2.9666763220113377,,2.967978066777468,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF,8.962330381666668,0.111578122811183,8.962330381666668,0.111578122811183,0.11387509845497552,,-0.061099552124881384,-0.061099552124881384,0,0,0,1,0
2024-02-28,25.65,768199747,19730263637.7,8.46792430802576,3.0290776189023503,,2.996616451632338,,,,,,,,,,8.642247153749999,,,,,0.11571064587826387,2.9666763220113377,,2.967978066777468,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF,8.642247153749999,0.11571064587826387,8.642247153749999,0.11571064587826387,0.11809269469404875,,-0.06109955212488227,-0.06109955212488227,0,0,0,1,0
2024-02-29,25.37,768199747,19514884541.4599,8.37548692766524,3.0290776189023525,,2.996616451632338,,,,,,,,,,8.547906833942983,,,,,0.11698770464239132,2.9666763220113377,,2.967978066777468,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF,8.547906833942983,0.11698770464239132,8.547906833942983,0.11698770464239132,0.11939604331503162,,-0.06109955212488449,-0.06109955212488449,0,0,0,1,0
2024-03-01,25.43,768199747,19561037204.94,8.3952949377425,3.0290776189023494,,2.996616451632338,,,,,,,,,,8.568122616758771,,,,,0.11671168174508328,2.9666763220113377,,2.967978066777468,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF,8.568122616758771,0.11671168174508328,8.568122616758771,0.11671168174508328,0.11911433814008451,,-0.061099552124881384,-0.061099552124881384,0,0,0,1,0
2024-03-04,25.0,768199747,19230276450.0,8.43803266783678,2.962775919947835,,2.996616451632338,,,,,,,,,,8.42324283991228,,,,,0.11871912267109871,2.9666763220113377,,2.967978066777468,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF,8.42324283991228,0.11871912267109871,8.42324283991228,0.11871912267109871,0.1185110367979134,,0.0052021468296330475,0.0052021468296330475,0,0,0,1,0
2024-03-05,24.83,768199747,19099510570.1399,8.38065404569549,2.962775919947835,,2.996616451632338,,,,,,,,,,8.365964788600877,,,,,0.11953193986216143,2.9666763220113377,,2.967978066777468,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF,8.365964788600877,0.11953193986216143,8.365964788600877,0.11953193986216143,0.11932242931727084,,0.0052021468296330475,0.0052021468296330475,0,0,0,1,0
2024-03-06,24.9,768199747,19153355344.2,8.40428053716543,2.962775919947836,,2.996616451632338,,,,,,,,,,8.389549868552631,,,,,0.11919590629628386,2.9666763220113377,,2.967978066777468,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF,8.389549868552631,0.11919590629628386,8.389549868552631,0.11919590629628386,0.11898698473686088,,0.005202146829632159,0.005202146829632159,0,0,0,1,0
2024-03-07,25.05,768199747,19268737002.9,8.45490873317245,2.9627759199478363,,2.996616451632338,,,,,,,,,,8.440089325592105,,,,,0.11848215835438994,2.9666763220113377,,2.967978066777468,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF,8.440089325592105,0.11848215835438994,8.440089325592105,0.11848215835438994,0.1182744878222689,,0.005202146829631715,0.005202146829631715,0,0,0,1,0
2024-03-08,25.29,768199747,19453347656.82,8.53591384678368,2.962775919947837,,2.996616451632338,,,,,,,,,,8.520952456855262,,,,,0.11735777250998292,2.9666763220113377,,2.967978066777468,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF,8.520952456855262,0.11735777250998292,8.520952456855262,0.11735777250998292,0.11715207275396747,,0.005202146829630827,0.005202146829630827,0,0,0,1,0
2024-03-11,25.19,768199747,19376426551.0199,8.50216171611234,2.962775919947835,,2.996616451632338,,,,,,,,,,8.487259485495615,,,,,0.11782366283356363,2.9666763220113377,,2.967978066777468,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF,8.487259485495615,0.11782366283356363,8.487259485495615,0.11782366283356363,0.1176171464846302,,0.0052021468296330475,0.0052021468296330475,0,0,0,1,0
2024-03-12,25.65,768199747,19730263637.7,8.65742151720053,2.9627759199478367,,2.996616451632338,,,,,,,,,,8.642247153749999,,,,,0.11571064587826387,2.9666763220113377,,2.967978066777468,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF,8.642247153749999,0.11571064587826387,8.642247153749999,0.11571064587826387,0.11550783313636791,,0.005202146829631271,0.005202146829631271,0,0,0,1,0
2024-03-13,25.27,768199747,19437963435.66,8.52916342064941,2.9627759199478376,,2.996616451632338,,,,,,,,,,8.514213862583333,,,,,0.11745065559071896,2.9666763220113377,,2.967978066777468,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF,8.514213862583333,0.11745065559071896,8.514213862583333,0.11745065559071896,0.11724479303315544,,0.005202146829630383,0.005202146829630383,0,0,0,1,0
2024-03-14,24.7,768199747,18999513132.6,8.33677627582274,2.9627759199478345,,2.996616451632338,,,,,,,,,,8.322163925833333,,,,,0.12016105533512017,2.9666763220113377,,2.967978066777468,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF,8.322163925833333,0.12016105533512017,8.322163925833333,0.12016105533512017,0.1199504421031512,,0.005202146829633492,0.005202146829633492,0,0,0,1,0
2024-03-15,24.78,768199747,19061050017.24,8.36377798035981,2.962775919947837,,2.996616451632338,,,,,,,,,,8.349118302921053,,,,,0.11977312618149588,2.9666763220113377,,2.967978066777468,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF,8.349118302921053,0.11977312618149588,8.349118302921053,0.11977312618149588,0.11956319289539295,,0.005202146829630827,0.005202146829630827,0,0,0,1,0
2024-03-18,24.9,768199747,19153355344.2,8.40428053716543,2.962775919947836,,2.996616451632338,,,,,,,,,,8.389549868552631,,,,,0.11919590629628386,2.9666763220113377,,2.967978066777468,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF,8.389549868552631,0.11919590629628386,8.389549868552631,0.11919590629628386,0.11898698473686088,,0.005202146829632159,0.005202146829632159,0,0,0,1,0
2024-03-19,24.98,768199747,19214892228.84,8.43128224170251,2.9627759199478354,,2.996616451632338,,,,,,,,,,8.41650424564035,,,,,0.11881417401030696,2.9666763220113377,,2.967978066777468,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF,8.41650424564035,0.11881417401030696,8.41650424564035,0.11881417401030696,0.11860592153514152,,0.0052021468296326034,0.0052021468296326034,0,0,0,1,0
2024-03-20,24.69,768199747,18991821022.0199,8.3334010627556,2.9627759199478363,,2.996616451632338,,,,,,,,,,8.318794628697368,,,,,0.12020972323926561,2.9666763220113377,,2.967978066777468,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF,8.318794628697368,0.12020972323926561,8.318794628697368,0.12020972323926561,0.1199990247042461,,0.005202146829631715,0.005202146829631715,0,0,0,1,0
2024-03-21,24.12,768199747,18553370718.9599,8.14101391792892,2.962775919947837,,2.996616451632338,,,,,,,,,,8.12674469194737,,,,,0.12305050028098954,2.9666763220113377,,2.967978066777468,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF,8.12674469194737,0.12305050028098954,8.12674469194737,0.12305050028098954,0.12283482255173454,,0.005202146829630827,0.005202146829630827,0,0,0,1,0
2024-03-22,24.68,768199747,18984128911.44,8.33002584968847,2.9627759199478345,,2.996616451632338,,,,,,,,,,8.315425331561404,,,,,0.12025843058255543,2.9666763220113377,,2.967978066777468,2.967978066777468,TTM_CFPS_from_OpCF,2.967978066777468,TTM_CFPS_from_OpCF,8.315425331561404,0.12025843058255543,8.315425331561404,0.12025843058255543,0.12004764667535797,,0.005202146829633492,0.005202146829633492,0,0,0,1,0
