Instrument,Date,REF_PCF,REF_CFP,PCF_CFPS_LTM,CFP_CFPS_LTM,CFP_OpCF_MktCap,PCF_OpCF_MktCap
SRENH.S,2024-04-29,8.30160190955996,0.1204586790470427,,,0.11641647309759387,8.58984964405925
SRENH.S,2024-04-30,8.18098918894306,0.1222346071978118,,,0.11753688276977943,8.507967681589014
SRENH.S,2024-05-02,8.2087538948517,0.12182116954769126,,,0.11779890269312174,8.489043421780446
SRENH.S,2024-05-03,8.28661468186086,0.12067654143361688,,,0.11705110474489021,8.54327690609562
SRENH.S,2024-05-06,8.44402111583323,0.11842698949732826,,,0.11497550924439312,8.69750442134933
SRENH.S,2024-05-07,8.50330743480772,0.11760129898474174,,,0.11400447458274443,8.77158553346255
SRENH.S,2024-05-08,8.59099621474012,0.11640093593386018,,,0.11276686392944262,8.867853243003127
SRENH.S,2024-05-10,8.81625627968563,0.1134268297422563,,,0.11013174906602505,9.080033763928423
SRENH.S,2024-05-13,8.6992191653853,0.11495284588058872,,,0.11180969911518608,8.943767919183848
SRENH.S,2024-05-14,8.59500542689418,0.11634663974393229,,,0.11348000631457042,8.812124994318085
SRENH.S,2024-05-15,8.66199108036038,0.11544689791557662,,,0.1132690168391232,8.828539594550442
SRENH.S,2024-05-16,8.95223243841355,0.111703980753343,,,0.1094252390232778,9.138659498721973
SRENH.S,2024-05-17,9.12676207083222,0.10956788313742198,,,0.10738288598629897,9.312470891568237
SRENH.S,2024-05-21,9.12126301892752,0.10963393972138523,,,0.10728901722133084,9.320618511557987
SRENH.S,2024-05-22,9.10934918881144,0.10977732648872987,,,0.10710267699623399,9.336834783645628
SRENH.S,2024-05-23,9.16350414873606,0.10912855865710848,,,0.10639143023986274,9.399253283328077
SRENH.S,2024-05-24,9.22850216139324,0.10835994644758565,,,0.10595487041718883,9.437980491718596
SRENH.S,2024-05-27,9.27671919729101,0.10779673058251243,,,0.10553004787307103,9.475974096048697
SRENH.S,2024-05-28,9.23213274253148,0.10831733337120507,,,0.10601092708587455,9.432989857639356
SRENH.S,2024-05-29,9.35090360737759,0.10694153656027736,,,0.10413315089920813,9.603089807278696
SRENH.S,2024-05-30,9.35536771747704,0.1068905071611317,,,0.10439237814641396,9.579243406041243
SRENH.S,2024-05-31,9.58187595585401,0.10436369710975583,,,0.10200970463198333,9.802988878437235
SRENH.S,2024-06-03,9.55360017306912,0.10467258226055187,,,0.10288717156111248,9.719384689334417
SRENH.S,2024-06-04,9.44651236521177,0.10585917440627647,,,0.10382375019815372,9.63170756297515
SRENH.S,2024-06-05,9.51387144980742,0.1051096817185019,,,0.10299455736277037,9.709250911946459
SRENH.S,2024-06-06,9.58423619577229,0.10433799622353952,,,0.10242652700508886,9.76309584284076
SRENH.S,2024-06-07,9.55774450292011,0.10462719522314884,,,0.10187958634942623,9.81550903210584
SRENH.S,2024-06-10,9.43579434074304,0.10597941878428574,,,0.10284309646746151,9.72355009085505
SRENH.S,2024-06-11,9.36126017242874,0.10682322482022784,,,0.10343038141165403,9.668339092940103
SRENH.S,2024-06-12,9.44215834609387,0.10590798876124445,,,0.1031936142084255,9.690522109054617
SRENH.S,2024-06-13,9.32414207462575,0.10724847304947761,,,0.10380422177561784,9.633519551464776
SRENH.S,2024-06-14,9.21795517805496,0.10848392953576996,,,0.10465733466124315,9.554992043671083
SRENH.S,2024-06-17,9.33215025162575,0.10715644015973601,,,0.10370512499728493,9.642724986119834
SRENH.S,2024-06-18,9.48078160364296,0.1054765357758851,,,0.10211769185662095,9.792622432203588
SRENH.S,2024-06-19,9.49675153375502,0.10529916429271889,,,0.10198320200941226,9.805536404982732
SRENH.S,2024-06-20,9.56695272612783,0.10452649120643709,,,0.10083948855807776,9.916750018263505
SRENH.S,2024-06-21,9.4801064764165,0.10548404730344359,,,0.10167732062740867,9.83503493039956
SRENH.S,2024-06-24,9.545585752953,0.1047604647719646,,,0.10136782226334431,9.865063465624146
SRENH.S,2024-06-25,9.47056914595733,0.10559027494423255,,,0.1019890639510457,9.804972820223112
SRENH.S,2024-06-26,9.3633469446473,0.10679941754926267,,,0.10282978993725664,9.72480835184208
SRENH.S,2024-06-27,9.37076320722801,0.10671489374831965,,,0.1029705308577683,9.71151640833323
SRENH.S,2024-06-28,9.34771879240853,0.10697797208150078,,,0.10332943295900858,9.67778464822028
SRENH.S,2024-07-01,9.38037658992255,0.10660552808448137,,,0.09968241166561964,10.031860017135791
SRENH.S,2024-07-02,9.00002835537328,0.11111076104587723,,,0.10395311337026526,9.619721503079482
SRENH.S,2024-07-03,8.95194551885699,0.11170756098699793,,,0.10491953542146877,9.531113495527151
SRENH.S,2024-07-04,9.01091277547236,0.11097654864909945,,,0.10446505582263817,9.572579003813583
SRENH.S,2024-07-05,9.0311235783994,0.11072819359839073,,,0.10448201072983192,9.571025605410538
SRENH.S,2024-07-08,9.25108455862077,0.10809543396380851,,,0.10186641012439965,9.816778649397737
SRENH.S,2024-07-09,9.26161290980976,0.10797255399659547,,,0.10165600034670765,9.837097629155219
SRENH.S,2024-07-10,9.27342685932373,0.1078350015770681,,,0.10169582305503817,9.833245554822799
SRENH.S,2024-07-11,9.29709446847377,0.10756048606271311,,,0.1017642621781921,9.826632440462957
SRENH.S,2024-07-12,9.33786852623992,0.10709082026481155,,,0.10170223250772457,9.832625846478317
SRENH.S,2024-07-15,9.32959893662484,0.10718574365231706,,,0.10168037843260425,9.8347391641822
SRENH.S,2024-07-16,9.22607301309642,0.10838847672032283,,,0.1028504673690805,9.722853241021106
SRENH.S,2024-07-17,9.28143971784873,0.10774190539393838,,,0.10261151637363972,9.745494807412221
SRENH.S,2024-07-18,9.21100227972488,0.10856581831503667,,,0.10300864545006576,9.70792301588664
SRENH.S,2024-07-19,9.02172153769401,0.11084358964326937,,,0.10498679481940208,9.52500742326877
SRENH.S,2024-07-22,8.98276904584495,0.1113242469995995,,,0.10555801878020012,9.473463139567501
SRENH.S,2024-07-23,9.06066314622789,0.11036719761691142,,,0.10428602406154754,9.589012612177255
SRENH.S,2024-07-24,9.13382937641298,0.10948310492665653,,,0.1033362711116601,9.677144232536213
SRENH.S,2024-07-25,9.16685786553803,0.10908863371378422,,,0.10301084181230902,9.707716026843569
SRENH.S,2024-07-26,9.23460370404071,0.1082883502150112,,,0.10237837658442775,9.76768760515885
SRENH.S,2024-07-29,9.15960013748056,0.10917507150864121,,,0.102854892711349,9.722434914266943
SRENH.S,2024-07-30,9.31014552040885,0.10740970673421714,,,0.10115451617417356,9.885866077181799
SRENH.S,2024-07-31,9.30743518699677,0.10744098453643597,,,0.10127707411294501,9.873902941595567
SRENH.S,2024-08-02,9.1027190779036,0.10985728455879194,,,0.10434884047064477,9.583240172959261
SRENH.S,2024-08-05,8.77813535896421,0.11391940988683917,,,0.10864339288055448,9.204425354236013
SRENH.S,2024-08-06,8.85039960381095,0.11298924848200116,,,0.10754077676976097,9.298798372462441
SRENH.S,2024-08-07,8.96758470854658,0.11151274646415633,,,0.10604738164412163,9.42974719881197
SRENH.S,2024-08-08,8.97007970450148,0.11148172958799545,,,0.10598894740030072,9.434946044168024
SRENH.S,2024-08-09,9.04783246052994,0.11052370878465947,,,0.10505862946324465,9.51849462637294
SRENH.S,2024-08-12,9.0575875506106,0.11040467391701743,,,0.1050900224699613,9.515651214993676
SRENH.S,2024-08-13,9.10534372146045,0.10982561785592924,,,0.10512258079559715,9.512704049232047
SRENH.S,2024-08-14,9.24048114538254,0.1082194730195082,,,0.10377342784604748,9.636378220863483
SRENH.S,2024-08-15,9.35101516489843,0.10694026074877636,,,0.10216537979938209,9.788051509852538
SRENH.S,2024-08-16,9.51363332252769,0.10511231262529977,,,0.10094064652585957,9.906811917871103
SRENH.S,2024-08-19,9.60242555744213,0.10414035433213788,,,0.1005238615310323,9.947886847654516
SRENH.S,2024-08-20,9.80170667213895,0.10202304899028138,,,0.09888015564339245,10.113252689512974
SRENH.S,2024-08-21,9.81048351255279,0.10193177519950693,,,0.09896903971120023,10.104169980006697
SRENH.S,2024-08-22,10.2491855243866,0.09756872852195235,,,0.09440963949899647,10.592138740352139
SRENH.S,2024-08-23,10.8318832788426,0.09232004945559671,,,0.09304898478497417,10.74702751793465
SRENH.S,2024-08-26,10.6476574917091,0.0939173711005129,,,0.09441381401373089,10.591670408046083
SRENH.S,2024-08-27,10.691997213085,0.09352789568409049,,,0.09421681668027032,10.613816463291815
SRENH.S,2024-08-28,10.8311657243221,0.09232616557185842,,,0.09247360624875688,10.813896424780589
SRENH.S,2024-08-29,10.6890522724544,0.09355366355322181,,,0.09334081973609551,10.71342637473424
SRENH.S,2024-08-30,10.6104951733135,0.09424630836410954,,,0.09377738911231147,10.663551304487276
SRENH.S,2024-09-02,10.6213449197192,0.09415003538237768,,,0.09388487649926264,10.651342764538375
SRENH.S,2024-09-03,10.7509007603138,0.09301546189426567,,,0.09251893868804291,10.808597830675714
SRENH.S,2024-09-04,10.7313817179613,0.09318464539624778,,,0.09301488456336329,10.750967489711643
SRENH.S,2024-09-05,10.7988323644973,0.09260260426744306,,,0.09266701931327916,10.791325839663653
SRENH.S,2024-09-06,10.5830364035689,0.09449084004499612,,,0.09432706232701694,10.601411464857867
SRENH.S,2024-09-09,10.5983895955554,0.0943539573615378,,,0.09377365893738787,10.663975484498202
SRENH.S,2024-09-10,10.6146208494777,0.09420967683920672,,,0.09350336473869801,10.694802297164097
SRENH.S,2024-09-11,10.4824800082281,0.09539727232630653,,,0.09461324842438515,10.569344321785964
SRENH.S,2024-09-12,10.5497444316571,0.09478902607339514,,,0.0945471891605116,10.576729026838782
SRENH.S,2024-09-13,10.6355150010181,0.0940245958850393,,,0.09380236824582859,10.66071165047019
SRENH.S,2024-09-16,10.7160748863848,0.09331775025858954,,,0.09356770037995278,10.687448723643673
SRENH.S,2024-09-17,10.6581143718147,0.09382522696927444,,,0.09391553411863228,10.647865759213161
SRENH.S,2024-09-18,10.6280064123338,0.09409102339640105,,,0.09422451803380053,10.612948952854042
SRENH.S,2024-09-19,10.6505705843627,0.0938916832745292,,,0.0943879904030778,10.594568183193273
SRENH.S,2024-09-20,10.6617554906619,0.09379318451598802,,,0.09429739058243057,10.604747319342254
SRENH.S,2024-09-23,10.6392906174417,0.09399122892278487,,,0.09407333238177491,10.630005068192235
SRENH.S,2024-09-24,10.8401410132751,0.09224972246905053,,,0.09289598199256423,10.76472823205684
SRENH.S,2024-09-25,10.8229503476028,0.09239624759264392,,,0.09264372948365948,10.794038685331426
SRENH.S,2024-09-26,10.8365055163148,0.0922806709685571,,,0.09289391341384792,10.764967943001178
SRENH.S,2024-09-27,10.8947976576698,0.09178692724926493,,,0.09228858920714685,10.835575758509481
SRENH.S,2024-09-30,10.7566308363867,0.09296591239491805,,,0.09323152579935931,10.725985565784573
SRENH.S,2024-10-01,10.6196366183375,0.09416518059320843,,,0.0938656858554164,10.65352040936796
SRENH.S,2024-10-02,10.4925108299796,0.09530607270309047,,,0.0948140745803222,10.546957341790486
SRENH.S,2024-10-03,10.4074571055131,0.0960849504217773,,,0.09546767124734024,10.474750111052492
SRENH.S,2024-10-04,10.4318835786493,0.09585996550485641,,,0.09476952095707886,10.551915741485073
SRENH.S,2024-10-07,10.0584634908878,0.09941876320433272,,,0.0982705780812179,10.175985727625696
SRENH.S,2024-10-08,10.0462800949991,0.09953933103037674,,,0.09844268894196362,10.158194689191646
SRENH.S,2024-10-09,10.1932727374199,0.09810391870796915,,,0.09666117523389361,10.345415287785126
SRENH.S,2024-10-10,10.5278614292578,0.09498605264891852,,,0.09355538908706627,10.688855123774443
SRENH.S,2024-10-11,10.5895545258975,0.09443267868864831,,,0.09302662597292816,10.749610550112951
SRENH.S,2024-10-14,10.6756331644006,0.09367125908134805,,,0.09204098750881234,10.86472480430804
SRENH.S,2024-10-15,10.6099012494137,0.09425158410925454,,,0.09244984603753392,10.816675666436565
SRENH.S,2024-10-16,10.5272912952873,0.0949911968758445,,,0.09292637500059021,10.761207461214845
SRENH.S,2024-10-17,10.5011375112288,0.09522777879355511,,,0.0929005224836563,10.76420210850727
SRENH.S,2024-10-18,10.5268007743186,0.09499562321342878,,,0.09297412596746706,10.75568056805303
SRENH.S,2024-10-21,10.3163255925465,0.09693373779541192,,,0.09442569989752445,10.590337176057478
SRENH.S,2024-10-22,10.1457349450343,0.09856358414817816,,,0.09585373039650612,10.432562153433418
SRENH.S,2024-10-23,10.0620551642983,0.0993832754513364,,,0.09650709084040636,10.361932903497202
SRENH.S,2024-10-24,10.1062054278938,0.09894910677749864,,,0.09649537088987861,10.363191423360702
SRENH.S,2024-10-25,10.0507387552721,0.09949517387221427,,,0.09672315617432914,10.338785866309495
SRENH.S,2024-10-28,10.1604187864316,0.09842114001594278,,,0.09584766601154324,10.433222232866546
SRENH.S,2024-10-29,10.1033694399854,0.09897688151859219,,,0.09644205542902916,10.368920441932005
SRENH.S,2024-10-30,10.045082509519,0.09955119821588047,,,0.09733439848794212,10.273860172094052
SRENH.S,2024-10-31,9.98522383067604,0.10014798035151266,,,0.09817044947246416,10.186364688902541
SRENH.S,2024-11-01,10.0248936860855,0.09975168129593183,,,0.09734127782590013,10.273134094135802
SRENH.S,2024-11-04,9.95354112037834,0.10046675729833017,,,0.09842830061182693,10.159679622466651
SRENH.S,2024-11-05,10.124280371193,0.09877245229649487,,,0.09724009894362824,10.283823349251396
SRENH.S,2024-11-06,9.94723084426752,0.10053049091308554,,,0.09714145152766775,10.29426660065071
SRENH.S,2024-11-07,10.714054140155,0.09333535064491778,,,0.090828079560717,11.009811116082414
SRENH.S,2024-11-08,10.5373244819744,0.09490075034802649,,,0.09161598976395785,10.915125215330093
SRENH.S,2024-11-11,10.8468335370601,0.09219280415646884,,,0.08847076405770234,11.30316902595959
SRENH.S,2024-11-12,10.6488695680395,0.09390668123133976,,,0.08985314765247104,11.129270661365629
SRENH.S,2024-11-13,10.604776816362,0.09429712829572334,,,0.08971685064256579,11.146178146444589
SRENH.S,2024-11-14,10.6116480784622,0.09423606895046187,,,0.08937835813222066,11.18839080172701
SRENH.S,2024-11-15,10.7376693858162,0.09313007916978133,,,0.08842155685310335,11.30945931727171
SRENH.S,2024-11-18,11.032357571229,0.09064245729379496,,,0.08653310735482853,11.556270548560166
SRENH.S,2024-11-19,11.0644467001428,0.09037957587044038,,,0.0862501482511794,11.594182969840007
SRENH.S,2024-11-20,11.1048848066345,0.09005046134315237,,,0.0855138652281573,11.694010057105082
SRENH.S,2024-11-21,11.1822034945721,0.08942781272809114,,,0.0843587109159401,11.8541403625342
SRENH.S,2024-11-22,11.1880376291928,0.08938117953685756,,,0.08386415019678785,11.924046182468823
SRENH.S,2024-11-25,11.3789123284648,0.0878818617398484,,,0.08306655113376328,12.038540018228101
SRENH.S,2024-11-26,11.326693202608,0.08828702094356607,,,0.08338650657312328,11.992347936090598
SRENH.S,2024-11-27,11.3756632173788,0.08790696251206545,,,0.08364502513367165,11.955283633448822
SRENH.S,2024-11-28,11.4806651942741,0.08710296686456312,,,0.08279342065258215,12.078254432755003
SRENH.S,2024-11-29,11.5142745951793,0.08684871910373508,,,0.08272372953109704,12.088429833474633
SRENH.S,2024-12-02,11.6191341686636,0.08606493267776916,,,0.08137308696424145,12.289075384831346
SRENH.S,2024-12-03,11.6287745639717,0.08599358380359377,,,0.08139790684462964,12.285328195340156
SRENH.S,2024-12-04,11.6753414894523,0.08565059967654196,,,0.08108177334831723,12.33322803269391
SRENH.S,2024-12-05,11.7586370725248,0.08504386978118385,,,0.08108949811257833,12.33205314221674
SRENH.S,2024-12-06,11.6490743976083,0.08584373022849888,,,0.08171289900876244,12.237969918222648
SRENH.S,2024-12-09,11.6153773617118,0.08609276899572262,,,0.08182543227899888,12.221139224664476
SRENH.S,2024-12-10,11.3962591043875,0.0877480926714807,,,0.08319328928256033,12.020200290477375
SRENH.S,2024-12-11,11.2994299613451,0.08850003968527265,,,0.0836508572567419,11.954450113174476
SRENH.S,2024-12-12,11.1656759442467,0.08956018471190422,,,0.08443582774309479,11.843313753524264
SRENH.S,2024-12-13,11.6602008089808,0.08576181631707322,,,0.08112481569781174,12.326684398581307
SRENH.S,2024-12-16,11.5809199556801,0.08634892597712235,,,0.08174284910307707,12.233485998744774
SRENH.S,2024-12-17,11.5205054043056,0.08680174739784127,,,0.08200689356218742,12.1940968199421
SRENH.S,2024-12-18,11.2135689744174,0.08917767414472562,,,0.083150898218858,12.026328294950487
SRENH.S,2024-12-19,11.1964114047587,0.08931433151652321,,,0.0833594358647445,11.996242412467351
SRENH.S,2024-12-20,11.2142617513844,0.08917216506708968,,,0.08376489327372476,11.938175540106352
SRENH.S,2024-12-23,11.3060779139345,0.08844800182807172,,,0.08289272492341969,12.063784860780586
SRENH.S,2024-12-27,11.3783113582325,0.08788650341128822,,,0.08254083666142148,12.115215212827943
SRENH.S,2024-12-30,11.3143229981972,0.08838354713395913,,,0.08284869723704259,12.070195831068405
SRENH.S,2025-01-03,11.3869770472314,0.08781962024268218,,,0.06276850141762585,15.931557666903176
SRENH.S,2025-01-06,11.4236781968906,0.08753747985234642,,,0.06306479867283077,15.856706451848464
SRENH.S,2025-01-07,11.558741298003,0.0865146103903865,,,0.06202179650187996,16.123363984945016
SRENH.S,2025-01-08,11.5341578386585,0.0866990042956016,,,0.062027650304428104,16.12184235727225
SRENH.S,2025-01-09,11.3877787804927,0.08781343748203144,,,0.06270332579832295,15.948117380828716
SRENH.S,2025-01-10,11.1787831044758,0.08945517509858623,,,0.06354058778883917,15.737972134019964
SRENH.S,2025-01-13,11.1478018942526,0.08970378281619477,,,0.06371717545398295,15.694355452435394
SRENH.S,2025-01-14,11.3053503560771,0.08845369391515213,,,0.06321583678259764,15.818820898298778
SRENH.S,2025-01-15,11.4430910588907,0.08738897513386917,,,0.06234566461596884,16.03960766413686
SRENH.S,2025-01-16,11.5721954849022,0.08641402586956481,,,0.06170407369319485,16.20638541585119
SRENH.S,2025-01-17,11.5719096754044,0.0864161601715106,,,0.06154335130505673,16.248708898597705
SRENH.S,2025-01-20,11.6615063104797,0.08575221531212845,,,0.06192081957498419,16.14965704368675
SRENH.S,2025-01-21,11.6881653367493,0.08555662682626963,,,0.06186914512367992,16.163145587367392
SRENH.S,2025-01-22,11.8510814228283,0.0843804851491221,,,0.06088972432169641,16.423132328810315
SRENH.S,2025-01-23,11.9089908932814,0.0839701708533644,,,0.060640338098798534,16.49067322762524
SRENH.S,2025-01-24,11.8787587772667,0.08418387970919801,,,0.06124950531700344,16.326662473833736
SRENH.S,2025-01-27,12.0843446696531,0.08275169463771233,,,0.06019612370879965,16.612365354911002
SRENH.S,2025-01-28,12.0589405372429,0.08292602462974208,,,0.05996060655358466,16.677616479852247
SRENH.S,2025-01-29,12.0574114584814,0.08293654101822842,,,0.05992259499125636,16.688195832405384
SRENH.S,2025-01-30,12.0074272528659,0.08328178709234509,,,0.0599988615727955,16.666982902445884
SRENH.S,2025-01-31,11.92906643166,0.08382885666106933,,,0.060230281235187984,16.60294422493541
SRENH.S,2025-02-03,11.8898339563531,0.08410546385012127,,,0.06032400751379356,16.57714799155779
SRENH.S,2025-02-04,11.992938071061,0.08338240338395504,,,0.05999592218588562,16.667799469798894
SRENH.S,2025-02-05,12.1215964146761,0.08249738448553362,,,0.059502376635518835,16.80605139733307
SRENH.S,2025-02-06,12.1575848846245,0.08225317852928864,,,0.05920614611801149,16.89013836514151
SRENH.S,2025-02-07,12.138936761106,0.08237953781949583,,,0.0589884714441943,16.952465041343615
SRENH.S,2025-02-10,12.1475581683962,0.08232107112700712,,,0.05882692788563768,16.999017897790736
