Date,REF_EP,EP_LTM_formula,EP_trial,EP_self,EP_from_EPSAct,EP_from_EPSfr,EP_NetIncome_MktCap,EP_from_EPSAct_ff,EP_from_EPSfr_ff,EP_from_NI_Shares,EP_from_TTM
2024-03-05,0.07513048731373312,0.11627064035441,0.07531212243254129,0.11627064035441,0.11598872331856626,0.07531212243254129,0.07518517266327425,0.11598872331856626,0.07531212243254129,0.0752841515973964,0.11627064035441
2024-03-06,0.07491927710843395,0.11594377510040162,0.07510040160642571,0.11594377510040162,0.11566265060240964,0.07510040160642571,0.07497380872405983,0.11566265060240964,0.07510040160642571,0.07507250940415072,0.11594377510040162
2024-03-07,0.07447065868263485,0.11524950099800399,0.07465069860279441,0.11524950099800399,0.11497005988023952,0.07465069860279441,0.0745248637616403,0.11497005988023952,0.07465069860279441,0.07462297341969472,0.11524950099800399
2024-03-08,0.07376393831553982,0.11415579280347964,0.07394226967180705,0.11415579280347964,0.11387900355871886,0.07394226967180705,0.07381762899284658,0.11387900355871886,0.07394226967180705,0.07391480759839275,0.11415579280347964
2024-03-11,0.07405676855895192,0.11460897181421198,0.07423580786026202,0.11460897181421198,0.11433108376339816,0.07423580786026202,0.07411067237908295,0.11433108376339816,0.07423580786026202,0.07420823676710411,0.11460897181421198
2024-03-12,0.07272865497075999,0.11255360623781677,0.07290448343079922,0.11255360623781677,0.11228070175438597,0.07290448343079922,0.07278159209470135,0.11228070175438597,0.07290448343079922,0.07287740678999426,0.11255360623781677
2024-03-13,0.07382231895528289,0.11424614166996439,0.074000791452315,0.11424614166996439,0.11396913335971508,0.074000791452315,0.07387605212620063,0.11396913335971508,0.074000791452315,0.07397330764397914,0.11424614166996439
2024-03-14,0.07552591093117406,0.11688259109311741,0.07570850202429151,0.11688259109311741,0.11659919028340081,0.07570850202429151,0.07558088409834372,0.11659919028340081,0.07570850202429151,0.07568038397422482,0.11688259109311741
2024-03-15,0.07528208232445516,0.11650524616626311,0.0754640839386602,0.11650524616626311,0.11622276029055689,0.0754640839386602,0.07533687801570177,0.11622276029055689,0.0754640839386602,0.07543605666518775,0.11650524616626311
2024-03-18,0.07491927710843395,0.11594377510040162,0.07510040160642571,0.11594377510040162,0.11566265060240964,0.07510040160642571,0.07497380872405983,0.11566265060240964,0.07510040160642571,0.07507250940415072,0.11594377510040162
2024-03-19,0.07467934347478003,0.1155724579663731,0.07485988791032827,0.1155724579663731,0.11529223378702962,0.07485988791032827,0.07473370044952321,0.11529223378702962,0.07485988791032827,0.07483208503456176,0.1155724579663731
2024-03-20,0.07555650060753331,0.11692993114621304,0.07573916565411097,0.11692993114621304,0.11664641555285539,0.07573916565411097,0.07561149604006073,0.11664641555285539,0.07573916565411097,0.07571103621560764,0.11692993114621304
2024-03-21,0.07734203980099494,0.11969320066334992,0.07752902155887231,0.11969320066334992,0.11940298507462685,0.07752902155887231,0.07739833487682836,0.11940298507462685,0.07752902155887231,0.07750022736995658,0.11969320066334992
2024-03-22,0.07558711507293338,0.1169773095623987,0.07576985413290115,0.1169773095623987,0.1166936790923825,0.07576985413290115,0.07564213278886102,0.1166936790923825,0.07576985413290115,0.07574171329673228,0.1169773095623987
2024-03-25,0.07267199065056475,0.11246591351772496,0.0728476821192053,0.11246591351772496,0.11219322165952472,0.0728476821192053,0.07272488653015542,0.11219322165952472,0.0728476821192053,0.07282062657434174,0.11246591351772496
2024-03-26,0.07344448818897664,0.11366141732283465,0.07362204724409449,0.11366141732283465,0.11338582677165354,0.07362204724409449,0.07349794634760233,0.11338582677165354,0.07362204724409449,0.07359470410091941,0.11366141732283465
2024-03-27,0.0725589264877481,0.11229093737845196,0.07273434461299105,0.11229093737845196,0.11201866977829637,0.07273434461299105,0.07261174007114349,0.11201866977829637,0.07273434461299105,0.0727073311615462,0.11229093737845196
2024-03-28,0.07432231075697202,0.1150199203187251,0.07450199203187251,0.1150199203187251,0.11474103585657369,0.07450199203187251,0.07437640785773304,0.11474103585657369,0.07450199203187251,0.07447432207822122,0.1150199203187251
2024-04-02,0.07519105199516339,0.11636436920596534,0.07537283353486499,0.10161225312374043,0.11608222490931076,0.07537283353486499,0.07524578142801652,0.11608222490931076,0.07537283353486499,0.07534348804849984,0.10161225312374043
2024-04-03,0.07450039936102242,0.11529552715654952,0.07468051118210864,0.10067891373801917,0.11501597444089456,0.07468051118210864,0.07455462608742411,0.11501597444089456,0.07468051118210864,0.07465143524294253,0.10067891373801917
2024-04-04,0.07447065868263485,0.11524950099800399,0.07465069860279441,0.10063872255489022,0.11497005988023952,0.07465069860279441,0.0745248637616403,0.11497005988023952,0.07465069860279441,0.07462163427078966,0.10063872255489022
