Date,REF_CFP,REF_CFP_fiscal,CFP_from_CFPS_fiscal,CFP_from_CFOpToShareTtm,CFP_from_OperatingCFTtm_per_share,CFP_from_CF,CFP_from_OpCF,CFP_from_TTM_OpCFAct,CFP_from_TTM_OpCF,CFP_trial,CFP_self
2025-02-27,0.14405374820249744,,,,,0.13106031209802754,0.17519135504177014,,0.1778569885081707,0.1778569885081707,0.1778569885081707
2025-02-28,0.14727057998371157,,,,,0.13398699038632958,0.17910351370285638,,0.181828672829358,0.181828672829358,0.181828672829358
2025-03-03,0.17746819860168242,,,,,0.13293562697226655,0.17769813187366248,,0.18040190733750522,0.18040190733750522,0.18040190733750522
2025-03-04,0.17791987610853546,,,,,0.13327396382943799,0.178150394587825,,0.1808610514792712,0.1808610514792712,0.1808610514792712
2025-03-05,0.17326942418681626,,,,,0.12979046229626656,0.1734939173971563,,0.17613372340996172,0.17613372340996172,0.17613372340996172
2025-03-06,0.1692274877951343,,,,,0.1267627798571371,0.1694467441480149,,0.17202497017900753,0.17202497017900753,0.17202497017900753
2025-03-07,0.17114838738951504,,,,,0.1282016629581195,0.17137013251915859,,0.17397762396915425,0.17397762396915425,0.17397762396915425
2025-03-10,0.16544098634705046,,,,,0.12392643538529066,0.1656553367918631,,0.16817587446071647,0.16817587446071647,0.16817587446071647
2025-03-11,0.1685967341681847,,,,,0.12629030293155688,0.16881517329721105,,0.1713837896280224,0.1713837896280224,0.1713837896280224
2025-03-12,0.17027672819776138,,,,,0.12754873154801394,0.1704973439788706,,0.17309155546798277,0.17309155546798277,0.17309155546798277
2025-03-13,0.17476584194115688,,,,,0.13091137992518884,0.17499227395649536,,0.17765487829395685,0.17765487829395685,0.17765487829395685
2025-03-14,0.17050326043039685,,,,,0.12771841943920864,0.17072416971365403,,0.17332183248190913,0.17332183248190913,0.17332183248190913
2025-03-17,0.16205894721624656,,,,,0.12139306041534899,0.16226891578684502,,0.1647379271851233,0.1647379271851233,0.1647379271851233
2025-03-18,0.15767268905907114,,,,,0.11810745779594647,0.15787697465831035,,0.16027916024060082,0.16027916024060082,0.16027916024060082
2025-03-19,0.15927292968953813,,,,,0.11930614574789374,0.15947928860989635,,0.1619058542861247,0.1619058542861247,0.1619058542861247
2025-03-20,0.16165013759535207,,,,,0.12108683449039963,0.1618595764995963,,0.16432235957397734,0.16432235957397734,0.16432235957397734
2025-03-21,0.16554783736083764,,,,,0.12400647398726179,0.1657623262451194,,0.16828449181774172,0.16828449181774172,0.16828449181774172
2025-03-24,0.1682647055888601,,,,,0.12604159117523653,0.16848271453141786,,0.17104627231803285,0.17104627231803285,0.17104627231803285
2025-03-25,0.17303548707045227,,,,,0.12961522764870184,0.17325967718464888,,0.17589591910292757,0.17589591910292757,0.17589591910292757
2025-03-26,0.17681529191563342,,,,,0.13244655591419427,0.17704437926157268,,0.17973820751745462,0.17973820751745462,0.17973820751745462
2025-03-27,0.17149190556224148,,,,,0.12845898119331645,0.17171409576462526,,0.17432682080584525,0.17432682080584525,0.17432682080584525
2025-03-28,0.1756841911220221,,,,,0.1315992852800619,0.175911812978885,,0.17858840861169983,0.17858840861169983,0.17858840861169983
2025-03-31,0.18021319534593153,,,,,0.13498691608506797,0.18044013754648067,,0.19584542401494606,0.19584542401494606,0.19584542401494606
2025-04-01,0.18183251467039274,,,,,0.13619985124970088,0.18206149607728378,,0.19760520791482025,0.19760520791482025,0.19760520791482025
2025-04-02,0.18308802489073592,,,,,0.13714027879404406,0.18331858735972217,,0.19896962482661307,0.19896962482661307,0.19896962482661307
2025-04-03,0.1932084684776609,,,,,0.1447208972198455,0.19345177560573695,,0.20996794579692837,0.20996794579692837,0.20996794579692837
2025-04-04,0.19885433269746305,,,,,0.1489498761145552,0.1991047496536936,,0.21610354907467672,0.21610354907467672,0.21610354907467672
2025-04-07,0.20726946214045583,,,,,0.15525314580457816,0.20753047625628926,,0.22524863187918462,0.22524863187918462,0.22524863187918462
