Date,Price,REF_PCF,REF_PCF_fiscal,Implied_CFPS_REF,Implied_CFPS_fiscal_REF,CFPS_fiscal,CFOpToShareTtm,OperatingCFTtm_per_share,CFPS_from_CF,CFPS_from_OpCF,TTM_CFPS_from_OpCFAct,TTM_CFPS_from_OpCF,PCF_from_CFPS_fiscal,PCF_from_CFOpToShareTtm,PCF_from_OperatingCFTtm_per_share,PCF_from_CF,PCF_from_OpCF,PCF_from_TTM_OpCFAct,PCF_from_TTM_OpCF,PCF_MktCap_div_CF,PCF_MktCap_div_OpCF,PCF_trial,PCF_self,Implied_CFPS_trial,Implied_CFPS_trial_source,Implied_CFPS_self,Implied_CFPS_self_source
2024-04-10,27.99,9.44722137491006,,2.9627759199478345,,,,,2.9965626757580175,2.9666230834285496,,2.419900093064359,,,,9.340702340864464,9.434970069622642,,11.566593216067778,9.35283123953953,9.447221374910047,11.566593216067778,11.566593216067778,2.419900093064359,TTM_CFPS_from_OpCF,2.419900093064359,TTM_CFPS_from_OpCF
2024-04-11,27.81,9.38646753970163,,2.962775919947836,,,,,2.9965626757580175,2.9666230834285496,,2.419900093064359,,,,9.280633515521286,9.374295020943396,,11.492209979951586,9.292684414847958,9.386467539701624,11.492209979951586,11.492209979951586,2.419900093064359,TTM_CFPS_from_OpCF,2.419900093064359,TTM_CFPS_from_OpCF
2024-04-12,27.32,9.22108209941203,,2.9627759199478363,,,,,2.9965626757580175,2.9666230834285496,,2.419900093064359,,,,9.117112824309297,9.20912405509434,,11.289722281635287,9.128951392076411,9.221082099411978,11.289722281635287,11.289722281635287,2.419900093064359,TTM_CFPS_from_OpCF,2.419900093064359,TTM_CFPS_from_OpCF
2024-04-15,26.6,8.97806675857833,,2.9627759199478367,,,,,2.9965626757580175,2.9666230834285496,,2.419900093064359,,,,8.876837522936578,8.96642386037736,,10.992189337170522,8.888364093310122,8.97806675857828,10.992189337170522,10.992189337170522,2.419900093064359,TTM_CFPS_from_OpCF,2.419900093064359,TTM_CFPS_from_OpCF
2024-04-16,26.33,8.88693600576569,,2.9627759199478367,,,,,2.9965626757580175,2.9666230834285496,,2.419900093064359,,,,8.786734284921806,8.87541128735849,,10.880614482996233,8.798143856272805,8.886936005765687,10.880614482996233,10.880614482996233,2.419900093064359,TTM_CFPS_from_OpCF,2.419900093064359,TTM_CFPS_from_OpCF
2024-04-17,26.2,8.84305823589294,,2.9627759199478367,,,,,2.9965626757580175,2.9666230834285496,,2.419900093064359,,,,8.743351244396177,8.831590418867926,,10.826893256912317,8.754704482884405,8.843058235892892,10.826893256912317,10.826893256912317,2.419900093064359,TTM_CFPS_from_OpCF,2.419900093064359,TTM_CFPS_from_OpCF
2024-04-18,25.8,8.70804971320756,,2.962775919947834,,,,,2.9965626757580175,2.9666230834285496,,2.419900093064359,,,,8.609864965855778,8.696756977358492,,10.661597176654116,8.621044872458732,8.708049713207547,10.661597176654116,10.661597176654116,2.419900093064359,TTM_CFPS_from_OpCF,2.419900093064359,TTM_CFPS_from_OpCF
2024-04-19,25.72,8.68104800867048,,2.9627759199478345,,,,,2.9965626757580175,2.9666230834285496,,2.419900093064359,,,,8.583167710147697,8.669790289056603,,10.628537960602474,8.594312950373544,8.681048008670425,10.628537960602474,10.628537960602474,2.419900093064359,TTM_CFPS_from_OpCF,2.419900093064359,TTM_CFPS_from_OpCF
2024-04-22,26.22,8.84980866202721,,2.9627759199478367,,,,,2.9965626757580175,2.9666230834285496,,2.419900093064359,,,,8.750025558323197,8.838332090943396,,10.835158060925227,8.76138746340569,8.849808662027161,10.835158060925227,10.835158060925227,2.419900093064359,TTM_CFPS_from_OpCF,2.419900093064359,TTM_CFPS_from_OpCF
2024-04-23,26.21,8.84643344896008,,2.962775919947835,,,,,2.9965626757580175,2.9666230834285496,,2.419900093064359,,,,8.746688401359688,8.83496125490566,,10.831025658918774,8.758045973145048,8.846433448960028,10.831025658918774,10.831025658918774,2.419900093064359,TTM_CFPS_from_OpCF,2.419900093064359,TTM_CFPS_from_OpCF
2024-04-24,25.85,8.72492577854323,,2.962775919947835,,,,,2.9965626757580175,2.9666230834285496,,2.419900093064359,,,,8.626550750673328,8.71361115754717,,10.682259186686391,8.637752323761903,8.724925778543177,10.682259186686391,10.682259186686391,2.419900093064359,TTM_CFPS_from_OpCF,2.419900093064359,TTM_CFPS_from_OpCF
2024-04-25,22.49,7.59085418798596,,2.9627759199478376,,,,,2.9965626757580175,2.9666230834285496,,2.419900093064359,,,,7.50526601093397,7.5810102488679245,,9.293772112517482,7.515011596185881,7.590854187985914,9.293772112517482,9.293772112517482,2.419900093064359,TTM_CFPS_from_OpCF,2.419900093064359,TTM_CFPS_from_OpCF
2024-04-26,22.16,9.17422876495157,,2.4154618952448783,,,,,2.9965626757580175,2.9666230834285496,,2.419900093064359,,,,7.395139831138141,7.469772659622642,,9.157402846304464,7.404742417584665,7.479472156770469,9.157402846304464,9.157402846304464,2.419900093064359,TTM_CFPS_from_OpCF,2.419900093064359,TTM_CFPS_from_OpCF
2024-04-29,21.56,8.92582906914963,,2.4154618952448788,,,,,2.9965626757580175,2.9666230834285496,,2.419900093064359,,,,7.19491041332754,7.267522497358491,,8.909458725917158,7.2042530019461335,7.27695937274243,8.909458725917158,8.909458725917158,2.419900093064359,TTM_CFPS_from_OpCF,2.419900093064359,TTM_CFPS_from_OpCF
2024-04-30,21.34,8.83474918068892,,2.4154618952448788,,,,,2.9965626757580175,2.9666230834285496,,2.419900093064359,,,,7.121492960130321,7.193364104528302,,8.818545881775147,7.130740216211989,7.202704685265467,8.818545881775147,8.818545881775147,2.419900093064359,TTM_CFPS_from_OpCF,2.419900093064359,TTM_CFPS_from_OpCF
2024-05-02,22.19,9.18664874974166,,2.41546189524488,,,,,2.9965626757580175,2.9666230834285496,,2.419900093064359,,,,7.405151302028671,7.4798851677358495,,9.169800052323831,7.414766888366594,7.489597795971873,9.169800052323831,9.169800052323831,2.419900093064359,TTM_CFPS_from_OpCF,2.419900093064359,TTM_CFPS_from_OpCF
2024-05-03,22.07,9.13696881058128,,2.4154618952448783,,,,,2.9965626757580175,2.9666230834285496,,2.419900093064359,,,,7.365105418466551,7.439435135283019,,9.120211228246369,7.3746690052388795,7.449095239166257,9.120211228246369,9.120211228246369,2.419900093064359,TTM_CFPS_from_OpCF,2.419900093064359,TTM_CFPS_from_OpCF
2024-05-06,22.57,9.34396855708289,,2.4154618952448796,,,,,2.9965626757580175,2.9666230834285496,,2.419900093064359,,,,7.53196326664205,7.607976937169812,,9.326831328569122,7.541743518271069,7.617855892523037,9.326831328569122,9.326831328569122,2.419900093064359,TTM_CFPS_from_OpCF,2.419900093064359,TTM_CFPS_from_OpCF
2024-05-07,22.11,9.15352879030141,,2.415461895244878,,,,,2.9965626757580175,2.9666230834285496,,2.419900093064359,,,,7.3784540463205905,7.452918479433962,,9.136740836272189,7.388034966281494,7.46259609143484,9.136740836272189,9.136740836272189,2.419900093064359,TTM_CFPS_from_OpCF,2.419900093064359,TTM_CFPS_from_OpCF
2024-05-08,21.82,9.03346893733047,,2.4154618952448788,,,,,2.9965626757580175,2.9666230834285496,,2.419900093064359,,,,7.281676494378801,7.3551642343396235,,9.016901178084991,7.291131748722849,7.364714912487933,9.016901178084991,9.016901178084991,2.419900093064359,TTM_CFPS_from_OpCF,2.419900093064359,TTM_CFPS_from_OpCF
2024-05-10,22.45,9.29428861792251,,2.415461895244878,,,,,2.9965626757580175,2.9666230834285496,,2.419900093064359,,,,7.49191738307993,7.567526904716981,,9.277242504491662,7.501645635143353,7.57735333571742,9.277242504491662,9.277242504491662,2.419900093064359,TTM_CFPS_from_OpCF,2.419900093064359,TTM_CFPS_from_OpCF
2024-05-13,22.52,9.32326858243273,,2.415461895244879,,,,,2.9965626757580175,2.9666230834285496,,2.419900093064359,,,,7.5152774818245005,7.591122756981132,,9.306169318536847,7.525036066967811,7.600979827187319,9.306169318536847,9.306169318536847,2.419900093064359,TTM_CFPS_from_OpCF,2.419900093064359,TTM_CFPS_from_OpCF
2024-05-14,22.18,9.18250875481163,,2.4154618952448796,,,,,2.9965626757580175,2.9666230834285496,,2.419900093064359,,,,7.401814145065161,7.476514331698113,,9.165667650317374,7.411425398105995,7.486222582904783,9.165667650317374,9.165667650317374,2.419900093064359,TTM_CFPS_from_OpCF,2.419900093064359,TTM_CFPS_from_OpCF
2024-05-15,18.88,7.81631042790097,,2.41546189524488,,,,,2.9965626757580175,2.9666230834285496,,2.419900093064359,,,,6.300552347106863,6.364138439245283,,7.8019749881871965,6.308733612093788,6.372402270750285,7.8019749881871965,7.8019749881871965,2.419900093064359,TTM_CFPS_from_OpCF,2.419900093064359,TTM_CFPS_from_OpCF
2024-05-16,19.25,7.96949024031217,,2.415461895244879,,,,,2.9965626757580175,2.9666230834285496,,2.419900093064359,,,,6.424027154756733,6.48885937264151,,7.954873862426036,6.432368751737619,6.497285154234313,7.954873862426036,7.954873862426036,2.419900093064359,TTM_CFPS_from_OpCF,2.419900093064359,TTM_CFPS_from_OpCF
2024-05-17,18.92,7.83287040762111,,2.4154618952448774,,,,,2.9965626757580175,2.9666230834285496,,2.419900093064359,,,,6.313900974960904,6.377621783396227,,7.818504596213018,6.322099573136404,6.385903123018868,7.818504596213018,7.818504596213018,2.419900093064359,TTM_CFPS_from_OpCF,2.419900093064359,TTM_CFPS_from_OpCF
2024-05-20,19.445,8.0502201414478,,2.4154618952448788,,,,,2.9965626757580175,2.9666230834285496,,2.419900093064359,,,,6.489101715545178,6.554590675377359,,8.035455701551909,6.497527811820156,6.56310180904344,8.035455701551909,8.035455701551909,2.419900093064359,TTM_CFPS_from_OpCF,2.419900093064359,TTM_CFPS_from_OpCF
2024-05-21,19.675,8.14544002483854,,2.4154618952448796,,,,,2.9965626757580175,2.9666230834285496,,2.419900093064359,,,,6.565856325705908,6.632119904245283,,8.130500947700376,6.5743820878149,6.640731709587495,8.130500947700376,8.130500947700376,2.419900093064359,TTM_CFPS_from_OpCF,2.419900093064359,TTM_CFPS_from_OpCF
2024-05-22,20.03,8.29240984485469,,2.4154618952448788,,,,,2.9965626757580175,2.9666230834285496,,2.419900093064359,,,,6.684325397910513,6.751784583584906,,8.277201218929532,6.693004992067724,6.760551773470777,8.277201218929532,8.277201218929532,2.419900093064359,TTM_CFPS_from_OpCF,2.419900093064359,TTM_CFPS_from_OpCF
2024-05-23,19.775,8.18683997413887,,2.4154618952448774,,,,,2.9965626757580175,2.9666230834285496,,2.419900093064359,,,,6.5992278953410075,6.665828264622641,,8.171824967764927,6.607796990421329,6.674483840258842,8.171824967764927,8.171824967764927,2.419900093064359,TTM_CFPS_from_OpCF,2.419900093064359,TTM_CFPS_from_OpCF
