Date,REF_PE,PE_LTM_formula,PE_trial,PE_self,PE_from_EPSAct,PE_from_EPSfr,PE_from_NetIncome_MktCap,PE_from_EPSAct_ff,PE_from_EPSfr_ff,PE_from_NI_Shares,PE_from_TTM,Implied_EPS_REF,Implied_EPS_LTM_formula,Implied_EPS_trial,Implied_EPS_trial_source,Implied_EPS_self,Implied_EPS_self_source
2024-05-02,12.5521829145501,8.802062673542245,12.536723163841808,8.802062673542245,7.704861111111112,11.866310160427808,11.886346362827227,7.704861111111112,11.866310160427808,11.870931961887187,8.802062673542245,1.7678200000000035,2.521,1.77,EPSFR_LTM,2.521,TTM_EPSAct
2024-05-03,12.4843027005012,8.75446251487505,12.468926553672317,8.75446251487505,7.663194444444445,11.802139037433154,11.822066887228344,7.663194444444445,11.802139037433154,11.806735844923399,8.75446251487505,1.7678199999999975,2.521,1.77,EPSFR_LTM,2.521,TTM_EPSAct
2024-05-06,12.7671369257051,8.952796509321699,12.751412429378531,8.952796509321699,7.836805555555556,12.069518716577539,12.089898035557106,7.836805555555556,12.069518716577539,12.07421966560585,8.952796509321699,1.7678200000000006,2.521,1.77,EPSFR_LTM,2.521,TTM_EPSAct
2024-05-07,12.5069294385175,8.77032923443078,12.491525423728813,8.77032923443078,7.677083333333333,11.823529411764705,11.843493379094706,7.677083333333333,11.823529411764705,11.828134550577994,8.77032923443078,1.7678199999999995,2.521,1.77,EPSFR_LTM,2.521,TTM_EPSAct
2024-05-08,12.3428855878992,8.655295517651727,12.32768361581921,8.655295517651727,7.576388888888889,11.668449197860962,11.688151313064067,7.576388888888889,11.668449197860962,11.672993934582173,8.655295517651727,1.7678200000000028,2.521,1.77,EPSFR_LTM,2.521,TTM_EPSAct
2024-05-10,12.6992567116562,8.905196350654503,12.68361581920904,8.905196350654503,7.795138888888889,12.005347593582886,12.025618559958216,7.795138888888889,12.005347593582886,12.010023548642062,8.905196350654503,1.7678199999999948,2.521,1.77,EPSFR_LTM,2.521,TTM_EPSAct
2024-05-13,12.7388535031847,8.932963109877033,12.72316384180791,8.932963109877033,7.819444444444445,12.0427807486631,12.063114920724166,7.819444444444445,12.0427807486631,12.047471283537604,8.932963109877033,1.767820000000002,2.521,1.77,EPSFR_LTM,2.521,TTM_EPSAct
2024-05-14,12.546526230046,8.798095993653313,12.531073446327683,8.798095993653313,7.701388888888889,11.860962566844918,11.880989739860723,7.701388888888889,11.860962566844918,11.865582285473538,8.798095993653313,1.7678200000000064,2.521,1.77,EPSFR_LTM,2.521,TTM_EPSAct
2024-05-15,10.6798203437001,7.489091630305434,10.666666666666666,7.489091630305434,6.555555555555555,10.096256684491978,10.113304160891296,6.555555555555555,10.096256684491978,10.100189068969359,7.489091630305434,1.7678200000000082,2.521,1.77,EPSFR_LTM,2.521,TTM_EPSAct
2024-05-16,10.8891176703511,7.635858786195954,10.875706214689265,7.635858786195954,6.684027777777778,10.294117647058822,10.311499210654596,6.684027777777778,10.294117647058822,10.298127096274374,7.635858786195954,1.7678199999999926,2.521,1.77,EPSFR_LTM,2.521,TTM_EPSAct
2024-05-17,10.7024470817165,7.504958349861167,10.689265536723164,7.504958349861167,6.5694444444444455,10.117647058823529,10.13473065275766,6.5694444444444455,10.117647058823529,10.121587774623956,7.504958349861167,1.7678199999999944,2.521,1.77,EPSFR_LTM,2.521,TTM_EPSAct
2024-05-20,10.9994230181806,7.7132090440301475,10.985875706214689,7.7132090440301475,6.751736111111112,10.398395721925134,10.415953358502785,6.751736111111112,10.398395721925134,10.402445786340529,7.7132090440301475,1.7678199999999975,2.521,1.77,EPSFR_LTM,2.521,TTM_EPSAct
2024-05-21,11.1295267617744,7.804442681475606,11.115819209039548,7.804442681475606,6.831597222222222,10.52139037433155,10.539155686733913,6.831597222222222,10.52139037433155,10.525488343854457,7.804442681475606,1.7678199999999982,2.521,1.77,EPSFR_LTM,2.521,TTM_EPSAct
2024-05-22,11.3303390616692,7.945259817532726,11.31638418079096,7.945259817532726,6.954861111111112,10.711229946524064,10.729315802047283,6.954861111111112,10.711229946524064,10.715401856538998,7.945259817532726,1.7678199999999962,2.521,1.77,EPSFR_LTM,2.521,TTM_EPSAct
2024-05-23,11.1860936068152,7.844109480364934,11.17231638418079,7.844109480364934,6.866319444444445,10.574866310160427,10.59272191639965,6.866319444444445,10.574866310160427,10.578985107990947,7.844109480364934,1.7678199999999957,2.521,1.77,EPSFR_LTM,2.521,TTM_EPSAct
2024-05-24,11.2115486870835,7.861959539865134,11.19774011299435,7.861959539865134,6.881944444444445,10.598930481283421,10.616826719749303,6.881944444444445,10.598930481283421,10.603058651852368,7.861959539865134,1.7678200000000042,2.521,1.77,EPSFR_LTM,2.521,TTM_EPSAct
2024-05-27,11.3982192757181,7.99285997619992,11.384180790960452,7.99285997619992,6.996527777777778,10.775401069518715,10.79359527764624,6.996527777777778,10.775401069518715,10.779597973502785,7.99285997619992,1.7678200000000024,2.521,1.77,EPSFR_LTM,2.521,TTM_EPSAct
2024-05-28,11.2002353180754,7.854026180087268,11.186440677966102,7.854026180087268,6.875000000000001,10.588235294117647,10.606113473816157,6.875000000000001,10.588235294117647,10.59235929902507,7.854026180087268,1.7678199999999953,2.521,1.77,EPSFR_LTM,2.521,TTM_EPSAct
2024-05-29,10.886289328099,7.633875446251488,10.872881355932204,7.633875446251488,6.682291666666667,10.29144385026738,10.308820899171309,6.682291666666667,10.29144385026738,10.29545225806755,7.633875446251488,1.7678200000000024,2.521,1.77,EPSFR_LTM,2.521,TTM_EPSAct
2024-05-30,10.7590139267573,7.544625148750496,10.745762711864407,7.544625148750496,6.604166666666667,10.171122994652405,10.188296882423398,6.604166666666667,10.171122994652405,10.175084538760446,7.544625148750496,1.7678199999999917,2.521,1.77,EPSFR_LTM,2.521,TTM_EPSAct
2024-05-31,10.8976026971072,7.641808806029354,10.884180790960452,7.641808806029354,6.689236111111112,10.302139037433156,10.319534145104457,6.689236111111112,10.302139037433156,10.306151610894847,7.641808806029354,1.7678199999999955,2.521,1.77,EPSFR_LTM,2.521,TTM_EPSAct
2024-06-03,10.7109321084726,7.510908369694565,10.69774011299435,7.510908369694565,6.574652777777778,10.12566844919786,10.142765587207451,6.574652777777778,10.12566844919786,10.12961228924443,7.510908369694565,1.767819999999997,2.521,1.77,EPSFR_LTM,2.521,TTM_EPSAct
2024-06-04,10.6006267606431,7.433558111860372,10.587570621468926,7.433558111860372,6.506944444444444,10.021390374331549,10.038311439359331,6.506944444444444,10.021390374331549,10.025293599178273,7.433558111860372,1.7678199999999917,2.521,1.77,EPSFR_LTM,2.521,TTM_EPSAct
2024-06-05,10.6175968141553,7.445458151527172,10.6045197740113,7.445458151527172,6.517361111111112,10.037433155080214,10.054381308258984,6.517361111111112,10.037433155080214,10.04134262841922,7.445458151527172,1.7678199999999977,2.521,1.77,EPSFR_LTM,2.521,TTM_EPSAct
2024-06-06,10.6487085789277,7.467274890916303,10.635593220338983,7.467274890916303,6.536458333333333,10.066844919786096,10.083842734575208,6.536458333333333,10.066844919786096,10.07076584869429,7.467274890916303,1.767820000000003,2.521,1.77,EPSFR_LTM,2.521,TTM_EPSAct
